"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","GBA","Interior","Fernandez","Macri","Lavagna"
"1",0.382,0.346,0.417,0.452,0.373,0.369,0.335,0.324,0.402,0.428,0.383,0.382,0.554,0.294,0.225
"2",0.037,0.029,0.044,0.019,0.046,0.03,0.046,0.041,0.037,0.03,0.042,0.025,0.047,0.042,0.021
"3",0.039,0.043,0.036,0.038,0.037,0.045,0.038,0.041,0.035,0.044,0.032,0.054,0.037,0.033,0.187
"4",0.017,0.013,0.02,0.018,0.017,0.017,0.014,0.013,0.015,0.024,0.015,0.021,0.015,0.017,0.008
"5",0.11,0.139,0.083,0.127,0.108,0.109,0.096,0.092,0.12,0.118,0.114,0.102,0.076,0.122,0.092
"6",0.025,0.019,0.03,0.023,0.033,0.014,0.023,0.028,0.02,0.029,0.025,0.024,0.019,0.033,0.023
"7",0.028,0.035,0.021,0.014,0.029,0.032,0.036,0.025,0.029,0.029,0.031,0.021,0.018,0.044,0.005
"8",0.038,0.045,0.031,0.049,0.031,0.036,0.04,0.041,0.039,0.032,0.033,0.047,0.023,0.049,0.037
"9",0.324,0.331,0.318,0.26,0.326,0.348,0.372,0.395,0.303,0.266,0.325,0.324,0.211,0.366,0.402
