"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","GBA","Interior","Fernandez","Macri","Lavagna"
"Cristina Fernández de Kirchner por el Frente de Todos",0.35,0.332,0.367,0.281,0.36,0.348,0.394,0.376,0.314,0.374,0.359,0.333,0.707,0.113,0.141
"Mauricio Macri por Juntos por el Cambio",0.436,0.44,0.432,0.415,0.421,0.446,0.473,0.422,0.462,0.412,0.451,0.405,0.191,0.717,0.353
"No sabe",0.214,0.228,0.201,0.304,0.219,0.206,0.133,0.202,0.224,0.214,0.19,0.262,0.102,0.17,0.506
