"var","categoria","1","2","3","4","5","6","7","8","9"
"P04","Tengo trabajo estable",0.395,0.476,0.584,0.429,0.439,0.465,0.57,0.46,0.379
"P04","Realizo changas o trabajos de vez en cuando",0.192,0.266,0.074,0.277,0.258,0.22,0.147,0.206,0.268
"P04","No tengo trabajo",0.216,0.143,0.182,0.192,0.152,0.143,0.061,0.181,0.155
"P04","Soy jubilado o pensionado",0.197,0.115,0.16,0.102,0.151,0.172,0.222,0.153,0.198
"P05","1",0.392,0.262,0.194,0.078,0.176,0.053,0.148,0.162,0.425
"P05","2",0.064,0.22,0.022,0.114,0.04,0.116,0.092,0.095,0.076
"P05","3",0.023,0.11,0.114,0.13,0.035,0.08,0.116,0.112,0.026
"P05","4",0.042,0.013,0.08,0.286,0.067,0.12,0.117,0.174,0.064
"P05","5",0.081,0.105,0.186,0.174,0.451,0.364,0.186,0.181,0.117
"P05","6",0.023,0.038,0.061,0.067,0.052,0.214,0.056,0.015,0.003
"P05","7",0.065,0.099,0.274,0.093,0.047,0.021,0.224,0.04,0.018
"P05","8",0.045,0.069,0.035,0.036,0.062,0.023,0.052,0.195,0.026
"P05","9",0.265,0.084,0.034,0.022,0.07,0.009,0.009,0.026,0.245
"P07","1",0.613,0.409,0.311,0.394,0.299,0.269,0.274,0.181,0.28
"P07","2",0.027,0.168,0.048,0.046,0.049,0.046,0.029,0.006,0.009
"P07","3",0.014,0.044,0.333,0.085,0.028,0.083,0.056,0.005,0.012
"P07","4",0.011,0.008,0.01,0.066,0.025,0.018,0.013,0.039,0.004
"P07","5",0.04,0.078,0.081,0.107,0.261,0.062,0.068,0.12,0.097
"P07","6",0.01,0.019,0.005,0.096,0.011,0.179,0.012,0.068,0.008
"P07","7",0.005,0.01,0,0.021,0.032,0.072,0.24,0.048,0.004
"P07","8",0.004,0.079,0.014,0.012,0.03,0.057,0.078,0.236,0.018
"P07","9",0.276,0.185,0.198,0.173,0.265,0.214,0.23,0.297,0.568
"P09","Del Frente de Todos y el peronismo",0.503,0.4,0.498,0.354,0.266,0.206,0.241,0.145,0.183
"P09","De Juntos por el cambio",0.218,0.284,0.273,0.36,0.29,0.346,0.499,0.415,0.425
"P09","De los Liberales libertarios",0.083,0.096,0.055,0.057,0.127,0.249,0.128,0.397,0.263
"P09","De la Izquierda",0.034,0.093,0.05,0.034,0.032,0.021,0.024,0.006,0.025
"P09","No sabe",0.162,0.127,0.124,0.195,0.285,0.178,0.108,0.037,0.104
"P10","A Alberto Fernández",0.179,0.11,0.064,0.232,0.198,0,0.089,0.108,0.287
"P10","A Sergio Massa",0.226,0.385,0.303,0.341,0.219,0.084,0.265,0.588,0.396
"P10","A algún candidato del peronismo",0.119,0.055,0.124,0.118,0.236,0.131,0.405,0.156,0.063
"P10","A algún candidato del kirchnerismo",0.476,0.45,0.509,0.309,0.347,0.785,0.241,0.148,0.254
"P11","A Alberto Fernández",0.209,0.129,0.037,0.173,0.182,0.071,0.183,0.069,0.207
"P11","A Sergio Massa",0.138,0.215,0.198,0.164,0.173,0.015,0.094,0.033,0.232
"P11","A algún candidato del peronismo",0.065,0.074,0.199,0.1,0.174,0.116,0.259,0.12,0.035
"P11","A Cristina Fernández de Kirchner",0.588,0.582,0.566,0.563,0.471,0.798,0.464,0.778,0.526
"P12","A Horacio Rodriguez Larreta",0.215,0.325,0.076,0.258,0.236,0.411,0.382,0.12,0.187
"P12","A Mauricio Macri",0.247,0.401,0.366,0.445,0.206,0.29,0.23,0.348,0.395
"P12","A Patricia Bullrich",0.325,0.251,0.328,0.149,0.406,0.238,0.264,0.418,0.36
