"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","GBA","Interior","Fernandez","Macri","Lavagna"
"Si",0.536,0.53,0.542,0.455,0.54,0.576,0.544,0.518,0.549,0.539,0.524,0.561,0.614,0.495,0.561
"No",0.464,0.47,0.458,0.545,0.46,0.424,0.456,0.482,0.451,0.461,0.476,0.439,0.386,0.505,0.439
