"fecha","t1 A Tolosa Paz por el Frente de todos","t1 A Santilli y Manes por Juntos","t1 A Del Caño por el Frente de Izquierda","t1 A Espert por Avanza libertad","t1 A Randazo por “Vamos con vos""","t1 A Hotton por “+Valores”","t1 Votaría en blanco o anularía","s1 A Tolosa Paz por el Frente de todos","s1 A Santilli y Manes por Juntos","s1 A Del Caño por el Frente de Izquierda","s1 A Espert por Avanza libertad","s1 A Randazo por “Vamos con vos""","s1 A Hotton por “+Valores”","s1 Votaría en blanco o anularía","s2 A Tolosa Paz por el Frente de todos","s2 A Santilli y Manes por Juntos","s2 A Del Caño por el Frente de Izquierda","s2 A Espert por Avanza libertad","s2 A Randazo por “Vamos con vos""","s2 A Hotton por “+Valores”","s2 Votaría en blanco o anularía","e1 A Tolosa Paz por el Frente de todos","e1 A Santilli y Manes por Juntos","e1 A Del Caño por el Frente de Izquierda","e1 A Espert por Avanza libertad","e1 A Randazo por “Vamos con vos""","e1 A Hotton por “+Valores”","e1 Votaría en blanco o anularía","e2 A Tolosa Paz por el Frente de todos","e2 A Santilli y Manes por Juntos","e2 A Del Caño por el Frente de Izquierda","e2 A Espert por Avanza libertad","e2 A Randazo por “Vamos con vos""","e2 A Hotton por “+Valores”","e2 Votaría en blanco o anularía","e3 A Tolosa Paz por el Frente de todos","e3 A Santilli y Manes por Juntos","e3 A Del Caño por el Frente de Izquierda","e3 A Espert por Avanza libertad","e3 A Randazo por “Vamos con vos""","e3 A Hotton por “+Valores”","e3 Votaría en blanco o anularía","e4 A Tolosa Paz por el Frente de todos","e4 A Santilli y Manes por Juntos","e4 A Del Caño por el Frente de Izquierda","e4 A Espert por Avanza libertad","e4 A Randazo por “Vamos con vos""","e4 A Hotton por “+Valores”","e4 Votaría en blanco o anularía","ed1 A Tolosa Paz por el Frente de todos","ed1 A Santilli y Manes por Juntos","ed1 A Del Caño por el Frente de Izquierda","ed1 A Espert por Avanza libertad","ed1 A Randazo por “Vamos con vos""","ed1 A Hotton por “+Valores”","ed1 Votaría en blanco o anularía","ed2 A Tolosa Paz por el Frente de todos","ed2 A Santilli y Manes por Juntos","ed2 A Del Caño por el Frente de Izquierda","ed2 A Espert por Avanza libertad","ed2 A Randazo por “Vamos con vos""","ed2 A Hotton por “+Valores”","ed2 Votaría en blanco o anularía","ed3 A Tolosa Paz por el Frente de todos","ed3 A Santilli y Manes por Juntos","ed3 A Del Caño por el Frente de Izquierda","ed3 A Espert por Avanza libertad","ed3 A Randazo por “Vamos con vos""","ed3 A Hotton por “+Valores”","ed3 Votaría en blanco o anularía","v1 A Tolosa Paz por el Frente de todos","v1 A Santilli y Manes por Juntos","v1 A Del Caño por el Frente de Izquierda","v1 A Espert por Avanza libertad","v1 A Randazo por “Vamos con vos""","v1 A Hotton por “+Valores”","v1 Votaría en blanco o anularía","v2 A Tolosa Paz por el Frente de todos","v2 A Santilli y Manes por Juntos","v2 A Del Caño por el Frente de Izquierda","v2 A Espert por Avanza libertad","v2 A Randazo por “Vamos con vos""","v2 A Hotton por “+Valores”","v2 Votaría en blanco o anularía","v3 A Tolosa Paz por el Frente de todos","v3 A Santilli y Manes por Juntos","v3 A Del Caño por el Frente de Izquierda","v3 A Espert por Avanza libertad","v3 A Randazo por “Vamos con vos""","v3 A Hotton por “+Valores”","v3 Votaría en blanco o anularía"
2021-10-02,0.362,0.393,0.05,0.084,0.042,NA,0.069,0.291,0.38,0.065,0.126,0.057,NA,0.081,0.429,0.406,0.036,0.044,0.028,NA,0.057,0.389,0.291,0.08,0.103,0.112,NA,0.025,0.383,0.376,0.046,0.096,0.016,NA,0.083,0.354,0.44,0.033,0.043,0.023,NA,0.107,0.267,0.571,0.029,0.074,0,NA,0.059,0.364,0.324,0.103,0.048,0.069,NA,0.092,0.374,0.419,0.018,0.083,0.032,NA,0.074,0.336,0.443,0.037,0.137,0.022,NA,0.025,0.649,0.139,0.039,0.039,0.063,NA,0.071,0.035,0.786,0.049,0.084,0.026,NA,0.02,0.216,0.297,0,0.325,0,NA,0.162
2021-10-03,0.356,0.38,0.053,0.076,0.042,NA,0.093,0.301,0.372,0.063,0.129,0.032,NA,0.103,0.408,0.389,0.044,0.026,0.051,NA,0.082,0.415,0.237,0.103,0.103,0.087,NA,0.055,0.35,0.369,0.042,0.068,0.032,NA,0.139,0.348,0.481,0.023,0.035,0.013,NA,0.1,0.267,0.547,0.027,0.104,0.021,NA,0.034,0.349,0.311,0.098,0.043,0.054,NA,0.145,0.368,0.365,0.034,0.103,0.04,NA,0.09,0.342,0.508,0.025,0.074,0.028,NA,0.023,0.649,0.126,0.046,0.033,0.048,NA,0.098,0.04,0.792,0.043,0.068,0.027,NA,0.03,0.194,0.334,0,0.161,0.051,NA,0.26
2021-10-04,0.361,0.383,0.06,0.08,0.025,NA,0.091,0.341,0.346,0.06,0.129,0.018,NA,0.106,0.381,0.42,0.06,0.031,0.032,NA,0.076,0.438,0.232,0.097,0.119,0.022,NA,0.092,0.357,0.353,0.072,0.076,0.026,NA,0.116,0.28,0.553,0.032,0.017,0.029,NA,0.089,0.354,0.488,0,0.111,0.023,NA,0.024,0.397,0.315,0.078,0.062,0.027,NA,0.121,0.307,0.391,0.057,0.108,0.024,NA,0.113,0.406,0.462,0.039,0.055,0.025,NA,0.013,0.679,0.136,0.032,0.024,0.034,NA,0.095,0.069,0.748,0.059,0.099,0,NA,0.025,0,0.465,0.115,0.115,0.054,NA,0.251
2021-10-05,0.355,0.393,0.044,0.073,0.04,NA,0.095,0.369,0.308,0.061,0.122,0.029,NA,0.111,0.341,0.479,0.028,0.022,0.051,NA,0.079,0.484,0.202,0.096,0.109,0.023,NA,0.086,0.343,0.342,0.048,0.074,0.043,NA,0.15,0.268,0.551,0.02,0.029,0.06,NA,0.072,0.341,0.549,0,0.082,0.028,NA,0,0.445,0.313,0,0.06,0.04,NA,0.142,0.284,0.385,0.08,0.095,0.046,NA,0.11,0.36,0.495,0.04,0.053,0.031,NA,0.021,0.716,0.144,0.003,0,0.054,NA,0.083,0.055,0.741,0.038,0.115,0.017,NA,0.034,0,0.538,0.202,0,0.068,NA,0.192
2021-10-06,0.368,0.347,0.073,0.053,0.056,NA,0.103,0.421,0.275,0.058,0.08,0.05,NA,0.116,0.315,0.419,0.088,0.026,0.062,NA,0.09,0.351,0.324,0.132,0.041,0.072,NA,0.08,0.397,0.259,0.039,0.089,0.047,NA,0.169,0.328,0.51,0.025,0.032,0.075,NA,0.03,0.379,0.385,0.123,0.011,0.025,NA,0.077,0.476,0.249,0.055,0.055,0.07,NA,0.095,0.314,0.363,0.1,0.039,0.05,NA,0.134,0.318,0.448,0.049,0.074,0.05,NA,0.061,0.677,0.159,0.007,0.003,0.038,NA,0.116,0.067,0.679,0.07,0.119,0.037,NA,0.028,0,0.329,0.507,0,0.164,NA,0
2021-10-07,0.38,0.372,0.058,0.041,0.048,NA,0.101,0.457,0.299,0.031,0.064,0.039,NA,0.11,0.305,0.443,0.084,0.019,0.057,NA,0.092,0.394,0.303,0.08,0.072,0.05,NA,0.101,0.45,0.323,0.014,0.022,0.056,NA,0.135,0.362,0.403,0.082,0.05,0.029,NA,0.074,0.192,0.594,0.095,0.019,0.05,NA,0.05,0.432,0.339,0.065,0.009,0.047,NA,0.108,0.371,0.364,0.07,0.031,0.048,NA,0.116,0.321,0.435,0.026,0.105,0.049,NA,0.064,0.685,0.181,0.013,0.003,0.034,NA,0.084,0.061,0.753,0.042,0.065,0.03,NA,0.049,0.177,0.125,0.423,0.084,0.164,NA,0.027
2021-10-08,0.378,0.346,0.05,0.077,0.035,NA,0.114,0.415,0.298,0.015,0.123,0.026,NA,0.123,0.344,0.392,0.083,0.033,0.043,NA,0.105,0.359,0.255,0.062,0.156,0.041,NA,0.127,0.431,0.304,0.022,0.06,0.041,NA,0.142,0.383,0.418,0.062,0.044,0.014,NA,0.079,0.27,0.536,0.083,0.011,0.035,NA,0.065,0.41,0.33,0.061,0.039,0.037,NA,0.123,0.369,0.319,0.039,0.102,0.035,NA,0.136,0.351,0.42,0.054,0.083,0.032,NA,0.06,0.653,0.183,0.01,0.024,0.024,NA,0.106,0.078,0.669,0.031,0.141,0.012,NA,0.069,0.182,0.145,0.388,0.092,0.162,NA,0.031
2021-10-09,0.394,0.35,0.03,0.094,0.016,NA,0.116,0.382,0.305,0.028,0.166,0.006,NA,0.113,0.404,0.39,0.032,0.029,0.026,NA,0.119,0.439,0.218,0.022,0.2,0.024,NA,0.097,0.388,0.334,0.023,0.072,0.007,NA,0.176,0.408,0.391,0.063,0.047,0.012,NA,0.079,0.299,0.588,0.017,0.016,0.031,NA,0.049,0.37,0.349,0.019,0.07,0.033,NA,0.159,0.405,0.307,0.029,0.132,0.007,NA,0.12,0.407,0.427,0.048,0.061,0.009,NA,0.048,0.665,0.177,0.01,0.053,0.015,NA,0.08,0.088,0.667,0.014,0.138,0,NA,0.093,0.348,0.107,0.224,0.103,0,NA,0.218
2021-10-10,0.383,0.371,0.047,0.09,0.011,NA,0.098,0.378,0.342,0.058,0.155,0.004,NA,0.063,0.387,0.398,0.037,0.03,0.018,NA,0.13,0.395,0.294,0.054,0.158,0.024,NA,0.075,0.389,0.31,0.059,0.089,0.005,NA,0.148,0.382,0.454,0.034,0.057,0.013,NA,0.06,0.343,0.552,0.024,0.012,0,NA,0.069,0.338,0.407,0.019,0.067,0.02,NA,0.149,0.407,0.312,0.058,0.124,0.01,NA,0.089,0.4,0.426,0.065,0.061,0.003,NA,0.045,0.653,0.173,0.029,0.055,0.005,NA,0.085,0.071,0.71,0.017,0.137,0,NA,0.065,0.456,0.05,0.208,0.069,0,NA,0.217
2021-10-11,0.398,0.402,0.039,0.069,0.015,0,0.077,0.406,0.394,0.057,0.106,0.013,0,0.024,0.39,0.409,0.022,0.034,0.017,0,0.128,0.408,0.405,0.042,0.095,0.026,0,0.024,0.422,0.322,0.056,0.059,0.006,0,0.135,0.329,0.499,0.026,0.057,0.027,0,0.062,0.417,0.459,0.009,0.063,0,0,0.052,0.438,0.334,0.024,0.042,0.026,0,0.136,0.376,0.441,0.059,0.057,0.009,0,0.058,0.382,0.424,0.027,0.127,0.009,0,0.031,0.673,0.187,0.034,0.052,0.005,0,0.049,0.086,0.764,0.013,0.09,0,0,0.047,0.402,0.211,0.088,0.049,0.032,0,0.218
2021-10-12,0.383,0.404,0.035,0.065,0.028,0.002,0.083,0.407,0.411,0.023,0.071,0.037,0,0.051,0.36,0.397,0.046,0.058,0.02,0.004,0.115,0.318,0.379,0.035,0.083,0.063,0,0.122,0.453,0.35,0.058,0.074,0,0.006,0.059,0.329,0.492,0,0.042,0.055,0,0.082,0.401,0.462,0.023,0.037,0,0,0.077,0.481,0.354,0.024,0.017,0.044,0,0.08,0.334,0.403,0.048,0.064,0.03,0.005,0.116,0.344,0.471,0.023,0.127,0.006,0,0.029,0.663,0.182,0.045,0.022,0.015,0,0.073,0.104,0.718,0.004,0.085,0.021,0,0.068,0.143,0.386,0,0.255,0.216,0,0
2021-10-13,0.379,0.385,0.02,0.074,0.041,0.003,0.098,0.38,0.42,0.004,0.078,0.055,0,0.063,0.377,0.351,0.036,0.071,0.028,0.005,0.132,0.284,0.321,0.019,0.11,0.091,0,0.175,0.449,0.374,0.028,0.082,0,0.007,0.06,0.331,0.474,0,0.033,0.079,0,0.083,0.441,0.402,0.03,0.048,0,0,0.079,0.519,0.281,0,0.042,0.069,0,0.089,0.295,0.419,0.037,0.062,0.042,0.006,0.139,0.348,0.458,0.015,0.138,0.005,0,0.036,0.651,0.194,0.023,0.026,0.024,0,0.082,0.124,0.662,0.005,0.085,0.03,0,0.094,0,0.408,0,0.268,0.324,0,0
2021-10-14,0.33,0.392,0.028,0.059,0.056,0.004,0.131,0.353,0.405,0.01,0.083,0.051,0,0.098,0.308,0.379,0.045,0.037,0.061,0.008,0.162,0.303,0.256,0.022,0.084,0.139,0,0.196,0.333,0.386,0.032,0.068,0.023,0.008,0.15,0.327,0.506,0.027,0.044,0.041,0.006,0.049,0.381,0.516,0.03,0.008,0,0,0.065,0.233,0.419,0.016,0.071,0.072,0,0.189,0.396,0.31,0.037,0.041,0.074,0.007,0.135,0.347,0.505,0.028,0.076,0,0.005,0.039,0.6,0.158,0.022,0.018,0.054,0,0.148,0.062,0.752,0.009,0.034,0.046,0.003,0.094,0.018,0.305,0.1,0.19,0.206,0,0.181
2021-10-15,0.299,0.397,0.018,0.084,0.034,0.019,0.149,0.318,0.375,0.018,0.167,0.025,0,0.097,0.282,0.418,0.018,0.005,0.042,0.036,0.199,0.261,0.294,0,0.185,0.085,0.046,0.129,0.295,0.389,0.023,0.051,0.023,0.012,0.207,0.255,0.507,0.047,0.046,0.006,0.006,0.133,0.451,0.468,0,0.018,0,0,0.063,0.226,0.352,0.024,0.064,0.026,0.038,0.27,0.357,0.337,0.014,0.108,0.056,0.01,0.118,0.3,0.574,0.016,0.068,0.006,0.005,0.031,0.563,0.143,0.009,0.035,0.044,0,0.206,0.023,0.785,0.004,0.107,0.031,0.015,0.035,0.047,0.561,0.126,0.031,0.02,0,0.215
2021-10-16,0.337,0.396,0.019,0.072,0.041,0.012,0.123,0.353,0.37,0.019,0.132,0.042,0,0.084,0.321,0.421,0.019,0.016,0.04,0.023,0.16,0.338,0.311,0.01,0.141,0.075,0.029,0.096,0.349,0.375,0.02,0.053,0.028,0.008,0.167,0.25,0.494,0.044,0.049,0.026,0.004,0.133,0.428,0.477,0,0.022,0.029,0,0.044,0.345,0.311,0.02,0.058,0.028,0.025,0.213,0.355,0.383,0.009,0.085,0.059,0.007,0.102,0.291,0.54,0.036,0.069,0.026,0.003,0.035,0.606,0.136,0.011,0.031,0.062,0,0.154,0.037,0.799,0.005,0.095,0.022,0.01,0.032,0.069,0.554,0.105,0.046,0.036,0,0.19
2021-10-17,0.382,0.375,0.014,0.094,0.022,0.014,0.099,0.378,0.344,0.018,0.149,0.034,0,0.077,0.386,0.405,0.011,0.041,0.01,0.028,0.119,0.409,0.248,0.01,0.197,0.015,0.039,0.082,0.423,0.373,0.021,0.061,0.015,0.01,0.097,0.269,0.452,0.014,0.075,0.035,0,0.155,0.39,0.491,0.005,0.031,0.032,0,0.051,0.544,0.194,0,0.044,0.014,0.032,0.172,0.313,0.426,0.011,0.13,0.024,0.009,0.087,0.298,0.516,0.039,0.095,0.027,0,0.025,0.685,0.118,0.013,0.031,0.038,0,0.115,0.046,0.753,0.003,0.157,0,0.011,0.03,0.238,0.556,0.03,0.113,0.039,0,0.024
