"var","categoria","Lo votaría","Puede que lo vote","Nunca lo votaría","No sabe"
"P09","Siempre",0.299,0.24,0.291,0.144
"P09","Casi siempre",0.37,0.384,0.31,0.368
"P09","Casi nunca",0.179,0.261,0.283,0.343
"P09","Nunca, pero esta es una excepción",0.152,0.115,0.116,0.145
"P10","Camau Espinola por Unión por la patria",0.162,0.028,0.117,0.175
"P10","German Brailard por Unión por la patria",0.035,0.034,0.055,0.045
"P10","Juan Pablo Valdes por Juntos por el cambio",0.292,0.298,0.187,0.152
"P10","Eduardo Tassano por Juntos por el cambio",0.176,0.078,0.023,0.06
"P10","Pitin Aragon por Unión por la patria",0.07,0.075,0.092,0.033
"P10","Tincho Ascua por Unión por la patria",0.011,0.038,0.075,0.045
"P10","Emiliano Fernandez por Unión por la patria",0,0.055,0.053,0.041
"P10","Ricardo Colombi por Juntos por el cambio",0.134,0.199,0.156,0.121
"P10","Noelia Bassi por Juntos por el cambio",0.024,0.048,0.052,0.043
"P10","No sabe",0.096,0.147,0.19,0.285
"P14","Lo votaría",0.283,0.182,0.167,0.151
"P14","Puede que lo vote",0.186,0.244,0.155,0.18
"P14","Nunca lo votaría",0.462,0.477,0.598,0.213
"P14","No sabe",0.069,0.097,0.08,0.456
"P15","Lo votaría",0.211,0.091,0.109,0.041
"P15","Puede que lo vote",0.297,0.386,0.16,0.179
"P15","Nunca lo votaría",0.359,0.424,0.651,0.161
"P15","No sabe",0.133,0.099,0.08,0.619
"P16","Lo votaría",0.595,0.321,0.169,0.118
"P16","Puede que lo vote",0.234,0.472,0.145,0.131
"P16","Nunca lo votaría",0.104,0.158,0.634,0.074
"P16","No sabe",0.067,0.049,0.052,0.677
"P18","Lo votaría",0.211,0.04,0.062,0.02
"P18","Puede que lo vote",0.301,0.469,0.115,0.016
"P18","Nunca lo votaría",0.334,0.382,0.786,0.091
"P18","No sabe",0.154,0.109,0.037,0.873
"P19","Lo votaría",0.154,0.053,0.058,0.083
"P19","Puede que lo vote",0.234,0.337,0.174,0.066
"P19","Nunca lo votaría",0.428,0.503,0.716,0.112
"P19","No sabe",0.184,0.107,0.052,0.739
"P20","Lo votaría",0.212,0.064,0.072,0.018
"P20","Puede que lo vote",0.135,0.322,0.106,0.024
"P20","Nunca lo votaría",0.52,0.431,0.736,0.128
"P20","No sabe",0.133,0.183,0.086,0.83
"P21","Lo votaría",0.392,0.293,0.207,0.129
"P21","Puede que lo vote",0.2,0.323,0.132,0.071
"P21","Nunca lo votaría",0.315,0.328,0.603,0.202
"P21","No sabe",0.093,0.056,0.058,0.598
"P22","Lo votaría",0.181,0.146,0.108,0.084
"P22","Puede que lo vote",0.3,0.356,0.117,0.081
"P22","Nunca lo votaría",0.334,0.33,0.677,0.124
"P22","No sabe",0.185,0.168,0.098,0.711
"P23","Muy buena",0.236,0.096,0.071,0.057
"P23","Buena",0.273,0.297,0.211,0.17
"P23","Ni buena ni mala",0.327,0.386,0.376,0.324
"P23","Mala",0.156,0.165,0.254,0.36
"P23","Muy mala",0.007,0.044,0.085,0.073
"P23","No sabe",0.001,0.012,0.003,0.016
"P24","Muy buena",0.259,0.089,0.065,0.021
"P24","Buena",0.279,0.255,0.212,0.237
"P24","Ni buena ni mala",0.266,0.431,0.377,0.446
"P24","Mala",0.175,0.188,0.257,0.196
"P24","Muy mala",0.011,0.012,0.086,0.1
"P24","No sabe",0.01,0.025,0.003,0
"P25","El gobierno nacional",0.385,0.306,0.185,0.29
"P25","El gobierno provincial",0.305,0.303,0.555,0.263
"P25","No sabe",0.31,0.391,0.26,0.447
"P26","El gobierno nacional",0.296,0.143,0.101,0.097
"P26","El gobierno provincial",0.193,0.4,0.6,0.384
"P26","No sabe",0.511,0.457,0.299,0.519
"P27","Muy buena",0.666,0.344,0.232,0.247
"P27","Buena",0.153,0.328,0.228,0.262
"P27","Ni buena ni mala",0.166,0.261,0.296,0.358
"P27","Mala",0.015,0.052,0.177,0.045
"P27","Muy mala",0,0.002,0.066,0.046
"P27","No sabe",0,0.013,0.001,0.042
"P28","Muy buena",0.206,0.054,0.059,0.04
"P28","Buena",0.162,0.142,0.128,0.139
"P28","Ni buena ni mala",0.341,0.506,0.427,0.43
"P28","Mala",0.242,0.174,0.283,0.163
"P28","Muy mala",0.033,0.035,0.087,0.068
"P28","No sabe",0.016,0.089,0.016,0.16
"P29","Muy buena",0.194,0.028,0.056,0.012
"P29","Buena",0.194,0.167,0.124,0.088
"P29","Ni buena ni mala",0.35,0.521,0.444,0.522
"P29","Mala",0.197,0.151,0.262,0.124
"P29","Muy mala",0.033,0.027,0.07,0.027
"P29","No sabe",0.032,0.106,0.044,0.227
"P30","Muy buena",0.119,0.003,0.045,0.008
"P30","Buena",0.103,0.096,0.11,0.054
"P30","Ni buena ni mala",0.356,0.526,0.454,0.495
"P30","Mala",0.268,0.162,0.251,0.146
"P30","Muy mala",0.053,0.08,0.09,0.009
"P30","No sabe",0.101,0.133,0.05,0.288
"P31","Muy buena",0.103,0.021,0.053,0.09
"P31","Buena",0.07,0.136,0.101,0.051
"P31","Ni buena ni mala",0.421,0.517,0.453,0.426
"P31","Mala",0.259,0.149,0.232,0.1
"P31","Muy mala",0.039,0.04,0.091,0
"P31","No sabe",0.108,0.137,0.07,0.333
"P32","Muy buena",0.073,0.079,0.074,0.018
"P32","Buena",0.116,0.07,0.064,0.036
"P32","Ni buena ni mala",0.418,0.538,0.465,0.463
"P32","Mala",0.233,0.134,0.228,0.111
"P32","Muy mala",0.035,0.033,0.07,0.018
"P32","No sabe",0.125,0.146,0.099,0.354
"P33","Muy buena",0.372,0.092,0.025,0.03
"P33","Buena",0.261,0.259,0.086,0.095
"P33","Ni buena ni mala",0.199,0.5,0.404,0.476
"P33","Mala",0.115,0.049,0.325,0.102
"P33","Muy mala",0.004,0.015,0.113,0.028
"P33","No sabe",0.049,0.085,0.047,0.269
"P34","Muy buena",0.303,0.242,0.175,0.076
"P34","Buena",0.236,0.234,0.126,0.137
"P34","Ni buena ni mala",0.254,0.34,0.31,0.446
"P34","Mala",0.131,0.088,0.271,0.19
"P34","Muy mala",0.026,0.051,0.111,0.026
"P34","No sabe",0.05,0.045,0.007,0.125
"P35","Muy buena",0.095,0.125,0.082,0.034
"P35","Buena",0.139,0.165,0.096,0.11
"P35","Ni buena ni mala",0.434,0.489,0.461,0.444
"P35","Mala",0.151,0.032,0.214,0.187
"P35","Muy mala",0.017,0.059,0.071,0.002
"P35","No sabe",0.164,0.13,0.076,0.223
"P36","Muy buena",0.177,0.185,0.215,0.167
"P36","Buena",0.038,0.13,0.08,0.164
"P36","Ni buena ni mala",0.221,0.208,0.196,0.276
"P36","Mala",0.279,0.195,0.278,0.15
"P36","Muy mala",0.262,0.219,0.211,0.133
"P36","No sabe",0.023,0.063,0.02,0.11
"P37","Muy buena",0.263,0.129,0.153,0.083
"P37","Buena",0.218,0.259,0.195,0.131
"P37","Ni buena ni mala",0.287,0.309,0.213,0.225
"P37","Mala",0.112,0.147,0.265,0.316
"P37","Muy mala",0.102,0.096,0.154,0.196
"P37","No sabe",0.018,0.06,0.02,0.049
"P38","Muy buena",0.215,0.165,0.135,0.135
"P38","Buena",0.076,0.099,0.136,0.213
"P38","Ni buena ni mala",0.173,0.185,0.155,0.191
"P38","Mala",0.264,0.224,0.305,0.222
"P38","Muy mala",0.257,0.278,0.258,0.21
"P38","No sabe",0.015,0.049,0.011,0.029
"P39","Muy buena",0.382,0.235,0.284,0.176
"P39","Buena",0.13,0.237,0.161,0.145
"P39","Ni buena ni mala",0.228,0.294,0.125,0.28
"P39","Mala",0.145,0.077,0.229,0.175
"P39","Muy mala",0.115,0.145,0.196,0.164
"P39","No sabe",0,0.012,0.005,0.06
"P40","Muy buena",0.495,0.285,0.275,0.198
"P40","Buena",0.114,0.319,0.211,0.183
"P40","Ni buena ni mala",0.197,0.247,0.113,0.24
"P40","Mala",0.132,0.039,0.188,0.19
"P40","Muy mala",0.062,0.095,0.204,0.119
"P40","No sabe",0,0.015,0.009,0.07
