"var","categoria","Siempre","Casi siempre","Casi nunca","Nunca, pero esta es una excepción"
"P31","No sabe",0.094,0.146,0.146,0.175
"P32","Muy buena",0.122,0.043,0.049,0.046
"P32","Buena",0.067,0.075,0.065,0.047
"P32","Ni buena ni mala",0.398,0.524,0.479,0.512
"P32","Mala",0.227,0.187,0.186,0.089
"P32","Muy mala",0.065,0.015,0.05,0.098
"P32","No sabe",0.121,0.156,0.171,0.208
"P33","Muy buena",0.124,0.093,0.066,0.038
"P33","Buena",0.237,0.143,0.109,0.101
"P33","Ni buena ni mala",0.318,0.445,0.453,0.445
"P33","Mala",0.203,0.197,0.19,0.154
"P33","Muy mala",0.052,0.054,0.054,0.111
"P33","No sabe",0.066,0.068,0.128,0.151
"P34","Muy buena",0.265,0.183,0.148,0.156
"P34","Buena",0.155,0.23,0.139,0.095
"P34","Ni buena ni mala",0.291,0.291,0.41,0.374
"P34","Mala",0.186,0.208,0.188,0.179
"P34","Muy mala",0.067,0.067,0.067,0.097
"P34","No sabe",0.036,0.021,0.048,0.099
"P35","Muy buena",0.148,0.075,0.055,0.056
"P35","Buena",0.129,0.152,0.096,0.071
"P35","Ni buena ni mala",0.385,0.473,0.527,0.453
"P35","Mala",0.156,0.166,0.146,0.15
"P35","Muy mala",0.078,0.024,0.036,0.086
"P35","No sabe",0.104,0.11,0.14,0.184
"P36","Muy buena",0.264,0.154,0.167,0.216
"P36","Buena",0.124,0.109,0.083,0.07
"P36","Ni buena ni mala",0.144,0.214,0.271,0.252
"P36","Mala",0.231,0.218,0.288,0.184
"P36","Muy mala",0.224,0.266,0.13,0.173
"P36","No sabe",0.013,0.039,0.061,0.105
"P37","Muy buena",0.202,0.152,0.113,0.111
"P37","Buena",0.217,0.222,0.136,0.263
"P37","Ni buena ni mala",0.224,0.269,0.24,0.266
"P37","Mala",0.218,0.172,0.297,0.225
"P37","Muy mala",0.12,0.167,0.145,0.094
"P37","No sabe",0.019,0.018,0.069,0.041
"P38","Muy buena",0.215,0.118,0.134,0.158
"P38","Buena",0.121,0.152,0.15,0.06
"P38","Ni buena ni mala",0.133,0.167,0.156,0.296
"P38","Mala",0.276,0.229,0.328,0.209
"P38","Muy mala",0.25,0.314,0.193,0.235
"P38","No sabe",0.005,0.02,0.039,0.042
"P39","Muy buena",0.312,0.306,0.212,0.172
"P39","Buena",0.147,0.194,0.16,0.197
"P39","Ni buena ni mala",0.163,0.202,0.214,0.3
"P39","Mala",0.217,0.111,0.205,0.17
"P39","Muy mala",0.16,0.183,0.159,0.156
"P39","No sabe",0.001,0.004,0.05,0.005
"P40","Muy buena",0.319,0.316,0.243,0.281
"P40","Buena",0.22,0.226,0.211,0.229
"P40","Ni buena ni mala",0.122,0.203,0.191,0.203
"P40","Mala",0.168,0.094,0.175,0.166
"P40","Muy mala",0.165,0.151,0.128,0.116
"P40","No sabe",0.006,0.01,0.052,0.005
