"var","categoria","Muy buena","Buena","Ni buena ni mala","Mala","Muy mala","No sabe"
"P09","Siempre",0.314,0.228,0.211,0.338,0.256,0.02
"P09","Casi siempre",0.395,0.387,0.337,0.223,0.378,0.083
"P09","Casi nunca",0.212,0.246,0.275,0.318,0.252,0.86
"P09","Nunca, pero esta es una excepción",0.079,0.139,0.177,0.121,0.114,0.037
"P10","Camau Espinola por Unión por la patria",0.061,0.059,0.123,0.165,0.123,0.403
"P10","German Brailard por Unión por la patria",0.05,0.032,0.047,0.041,0.044,0
"P10","Juan Pablo Valdes por Juntos por el cambio",0.273,0.264,0.182,0.237,0.17,0
"P10","Eduardo Tassano por Juntos por el cambio",0.076,0.122,0.075,0.044,0.02,0
"P10","Pitin Aragon por Unión por la patria",0.011,0.059,0.075,0.093,0.133,0.036
"P10","Tincho Ascua por Unión por la patria",0.042,0.003,0.048,0.063,0.13,0
"P10","Emiliano Fernandez por Unión por la patria",0.033,0.046,0.03,0.024,0.072,0
"P10","Ricardo Colombi por Juntos por el cambio",0.194,0.163,0.198,0.156,0.137,0
"P10","Noelia Bassi por Juntos por el cambio",0.044,0.059,0.046,0.016,0.045,0
"P10","No sabe",0.216,0.193,0.176,0.161,0.126,0.561
"P14","Lo votaría",0.085,0.089,0.207,0.256,0.208,0.144
"P14","Puede que lo vote",0.091,0.209,0.251,0.236,0.169,0.237
"P14","Nunca lo votaría",0.754,0.599,0.309,0.396,0.428,0
"P14","No sabe",0.07,0.103,0.233,0.112,0.195,0.619
"P15","Lo votaría",0.095,0.053,0.073,0.141,0.112,0
"P15","Puede que lo vote",0.198,0.271,0.251,0.244,0.219,0.322
"P15","Nunca lo votaría",0.616,0.572,0.394,0.448,0.432,0.025
"P15","No sabe",0.091,0.104,0.282,0.167,0.237,0.653
"P16","Lo votaría",0.392,0.23,0.241,0.128,0.234,0
"P16","Puede que lo vote",0.227,0.34,0.235,0.198,0.104,0.388
"P16","Nunca lo votaría",0.281,0.263,0.286,0.528,0.495,0.025
"P16","No sabe",0.1,0.167,0.238,0.146,0.167,0.587
"P17","Lo votaría",0.187,0.097,0.144,0.11,0.089,0
"P17","Puede que lo vote",0.219,0.34,0.353,0.112,0.215,0.194
"P17","Nunca lo votaría",0.483,0.422,0.275,0.606,0.53,0.146
"P17","No sabe",0.111,0.141,0.228,0.172,0.166,0.66
"P18","Lo votaría",0.041,0.024,0.076,0.048,0.086,0.016
"P18","Puede que lo vote",0.153,0.153,0.248,0.218,0.241,0.219
"P18","Nunca lo votaría",0.664,0.641,0.358,0.55,0.491,0.146
"P18","No sabe",0.142,0.182,0.318,0.184,0.182,0.619
"P19","Lo votaría",0.039,0.052,0.1,0.088,0.087,0.046
"P19","Puede que lo vote",0.109,0.155,0.212,0.23,0.272,0.194
"P19","Nunca lo votaría",0.721,0.642,0.401,0.515,0.427,0.145
"P19","No sabe",0.131,0.151,0.287,0.167,0.214,0.615
"P20","Lo votaría",0.055,0.036,0.092,0.1,0.064,0
"P20","Puede que lo vote",0.081,0.154,0.152,0.147,0.172,0.194
"P20","Nunca lo votaría",0.731,0.615,0.372,0.537,0.475,0.146
"P20","No sabe",0.133,0.195,0.384,0.216,0.289,0.66
"P21","Lo votaría",0.298,0.291,0.23,0.182,0.182,0.025
"P21","Puede que lo vote",0.212,0.177,0.192,0.154,0.209,0.194
"P21","Nunca lo votaría",0.42,0.453,0.341,0.478,0.456,0.166
"P21","No sabe",0.07,0.079,0.237,0.186,0.153,0.615
"P22","Lo votaría",0.104,0.182,0.157,0.105,0.086,0.025
