"var","categoria","Lo votaría","Puede que lo vote","Nunca lo votaría","No sabe"
"P09","Siempre",0.28,0.22,0.291,0.182
"P09","Casi siempre",0.468,0.4,0.329,0.313
"P09","Casi nunca",0.188,0.256,0.271,0.324
"P09","Nunca, pero esta es una excepción",0.064,0.124,0.109,0.181
"P10","Camau Espinola por Unión por la patria",0.206,0.095,0.081,0.162
"P10","German Brailard por Unión por la patria",0.134,0.039,0.038,0.045
"P10","Juan Pablo Valdes por Juntos por el cambio",0.1,0.221,0.249,0.196
"P10","Eduardo Tassano por Juntos por el cambio",0.052,0.1,0.064,0.04
"P10","Pitin Aragon por Unión por la patria",0.348,0.032,0.071,0.032
"P10","Tincho Ascua por Unión por la patria",0.007,0.102,0.041,0.041
"P10","Emiliano Fernandez por Unión por la patria",0.039,0.074,0.038,0.034
"P10","Ricardo Colombi por Juntos por el cambio",0.064,0.172,0.177,0.127
"P10","Noelia Bassi por Juntos por el cambio",0.043,0.03,0.061,0.029
"P10","No sabe",0.007,0.135,0.18,0.294
"P14","Lo votaría",0.514,0.251,0.13,0.141
"P14","Puede que lo vote",0.125,0.362,0.119,0.192
"P14","Nunca lo votaría",0.343,0.258,0.697,0.24
"P14","No sabe",0.018,0.129,0.054,0.427
"P15","Lo votaría",0.311,0.145,0.08,0.058
"P15","Puede que lo vote",0.323,0.517,0.142,0.168
"P15","Nunca lo votaría",0.292,0.252,0.719,0.16
"P15","No sabe",0.074,0.086,0.059,0.614
"P16","Lo votaría",0.346,0.283,0.267,0.185
"P16","Puede que lo vote",0.187,0.358,0.216,0.178
"P16","Nunca lo votaría",0.419,0.332,0.451,0.078
"P16","No sabe",0.048,0.027,0.066,0.559
"P17","Lo votaría",0.424,0.198,0.095,0.098
"P17","Puede que lo vote",0.147,0.558,0.196,0.125
"P17","Nunca lo votaría",0.378,0.231,0.676,0.072
"P17","No sabe",0.051,0.013,0.033,0.705
"P19","Lo votaría",0.393,0.066,0.037,0.069
"P19","Puede que lo vote",0.283,0.66,0.058,0.066
"P19","Nunca lo votaría",0.286,0.214,0.865,0.081
"P19","No sabe",0.038,0.06,0.04,0.784
"P20","Lo votaría",0.284,0.123,0.056,0.028
"P20","Puede que lo vote",0.119,0.458,0.08,0.02
"P20","Nunca lo votaría",0.428,0.31,0.805,0.103
"P20","No sabe",0.169,0.109,0.059,0.849
"P21","Lo votaría",0.37,0.295,0.231,0.169
"P21","Puede que lo vote",0.096,0.366,0.145,0.103
"P21","Nunca lo votaría",0.424,0.313,0.573,0.183
"P21","No sabe",0.11,0.026,0.051,0.545
"P22","Lo votaría",0.29,0.1,0.128,0.082
"P22","Puede que lo vote",0.202,0.494,0.129,0.068
"P22","Nunca lo votaría",0.302,0.321,0.668,0.089
"P22","No sabe",0.206,0.085,0.075,0.761
"P23","Muy buena",0.218,0.101,0.089,0.071
"P23","Buena",0.164,0.217,0.264,0.205
"P23","Ni buena ni mala",0.242,0.414,0.391,0.284
"P23","Mala",0.374,0.159,0.197,0.363
"P23","Muy mala",0.002,0.099,0.057,0.057
"P23","No sabe",0,0.01,0.002,0.02
"P24","Muy buena",0.217,0.061,0.099,0.052
"P24","Buena",0.15,0.21,0.254,0.243
"P24","Ni buena ni mala",0.25,0.43,0.367,0.442
"P24","Mala",0.295,0.217,0.225,0.18
"P24","Muy mala",0.088,0.051,0.052,0.079
"P24","No sabe",0,0.031,0.003,0.004
"P25","El gobierno nacional",0.342,0.311,0.225,0.271
"P25","El gobierno provincial",0.483,0.388,0.476,0.235
"P25","No sabe",0.175,0.301,0.299,0.494
"P26","El gobierno nacional",0.253,0.153,0.124,0.113
"P26","El gobierno provincial",0.53,0.49,0.491,0.321
"P26","No sabe",0.217,0.357,0.385,0.566
"P27","Muy buena",0.268,0.271,0.359,0.29
"P27","Buena",0.26,0.31,0.226,0.244
"P27","Ni buena ni mala",0.18,0.285,0.258,0.36
"P27","Mala",0.201,0.087,0.118,0.046
"P27","Muy mala",0.091,0.031,0.037,0.028
"P27","No sabe",0,0.016,0.002,0.032
"P28","Muy buena",0.216,0.059,0.071,0.054
"P28","Buena",0.265,0.178,0.112,0.128
"P28","Ni buena ni mala",0.253,0.6,0.396,0.426
"P28","Mala",0.185,0.097,0.304,0.186
"P28","Muy mala",0.005,0.022,0.1,0.029
"P28","No sabe",0.076,0.044,0.017,0.177
"P29","Muy buena",0.221,0.075,0.05,0.018
"P29","Buena",0.24,0.222,0.103,0.112
"P29","Ni buena ni mala",0.301,0.572,0.43,0.488
"P29","Mala",0.092,0.076,0.291,0.138
"P29","Muy mala",0.017,0.013,0.079,0.01
"P29","No sabe",0.129,0.042,0.047,0.234
"P30","Muy buena",0.397,0.037,0.01,0.006
"P30","Buena",0.16,0.194,0.065,0.06
"P30","Ni buena ni mala",0.335,0.578,0.437,0.47
"P30","Mala",0.003,0.099,0.31,0.136
"P30","Muy mala",0.007,0.032,0.119,0
"P30","No sabe",0.098,0.06,0.059,0.328
"P31","Muy buena",0.185,0.062,0.038,0.063
"P31","Buena",0.257,0.189,0.063,0.05
"P31","Ni buena ni mala",0.413,0.563,0.435,0.441
"P31","Mala",0.018,0.056,0.301,0.101
"P31","Muy mala",0,0.036,0.091,0.003
"P31","No sabe",0.127,0.094,0.072,0.342
"P32","Muy buena",0.183,0.102,0.06,0.014
"P32","Buena",0.168,0.117,0.046,0.044
"P32","Ni buena ni mala",0.416,0.626,0.451,0.414
"P32","Mala",0.106,0.054,0.278,0.1
"P32","Muy mala",0,0.007,0.075,0.03
"P32","No sabe",0.127,0.094,0.09,0.398
"P33","Muy buena",0.187,0.081,0.095,0.046
"P33","Buena",0.199,0.161,0.169,0.095
"P33","Ni buena ni mala",0.236,0.553,0.371,0.434
"P33","Mala",0.249,0.109,0.25,0.107
"P33","Muy mala",0.048,0.027,0.088,0.023
"P33","No sabe",0.081,0.069,0.027,0.295
"P34","Muy buena",0.214,0.202,0.212,0.123
"P34","Buena",0.204,0.164,0.191,0.109
"P34","Ni buena ni mala",0.325,0.416,0.251,0.467
"P34","Mala",0.203,0.121,0.239,0.144
"P34","Muy mala",0.054,0.056,0.103,0.007
"P34","No sabe",0,0.041,0.004,0.15
"P35","Muy buena",0.143,0.077,0.106,0.029
"P35","Buena",0.159,0.151,0.114,0.1
"P35","Ni buena ni mala",0.288,0.563,0.45,0.438
"P35","Mala",0.247,0.068,0.188,0.135
"P35","Muy mala",0.007,0.033,0.076,0.005
"P35","No sabe",0.156,0.108,0.066,0.293
"P36","Muy buena",0.497,0.338,0.132,0.14
"P36","Buena",0.1,0.17,0.061,0.141
"P36","Ni buena ni mala",0.224,0.263,0.185,0.248
"P36","Mala",0.13,0.125,0.311,0.175
"P36","Muy mala",0.018,0.062,0.292,0.17
"P36","No sabe",0.031,0.042,0.019,0.126
"P37","Muy buena",0.182,0.099,0.187,0.092
"P37","Buena",0.158,0.203,0.241,0.116
"P37","Ni buena ni mala",0.196,0.297,0.239,0.241
"P37","Mala",0.228,0.193,0.218,0.269
"P37","Muy mala",0.205,0.158,0.103,0.201
"P37","No sabe",0.031,0.05,0.012,0.081
"P38","Muy buena",0.377,0.239,0.096,0.16
"P38","Buena",0.195,0.179,0.085,0.193
"P38","Ni buena ni mala",0.19,0.228,0.142,0.185
"P38","Mala",0.089,0.203,0.338,0.183
"P38","Muy mala",0.149,0.118,0.332,0.214
"P38","No sabe",0,0.033,0.007,0.065
"P39","Muy buena",0.202,0.205,0.327,0.183
"P39","Buena",0.078,0.132,0.205,0.152
"P39","Ni buena ni mala",0.292,0.256,0.137,0.319
"P39","Mala",0.154,0.188,0.175,0.153
"P39","Muy mala",0.269,0.202,0.152,0.147
"P39","No sabe",0.005,0.017,0.004,0.046
"P40","Muy buena",0.272,0.197,0.351,0.239
"P40","Buena",0.021,0.144,0.285,0.176
"P40","Ni buena ni mala",0.209,0.262,0.111,0.265
"P40","Mala",0.07,0.166,0.138,0.161
"P40","Muy mala",0.423,0.226,0.108,0.088
"P40","No sabe",0.005,0.005,0.007,0.071
