"var","categoria","Muy buena","Buena","Ni buena ni mala","Mala","Muy mala","No sabe"
"P09","Siempre",0.454,0.284,0.221,0.266,0.42,0.221
"P09","Casi siempre",0.294,0.429,0.35,0.363,0.166,0.297
"P09","Casi nunca",0.171,0.214,0.307,0.252,0.197,0.3
"P09","Nunca, pero esta es una excepción",0.081,0.073,0.122,0.119,0.217,0.182
"P10","Camau Espinola por Unión por la patria",0.051,0.05,0.121,0.132,0.134,0.11
"P10","German Brailard por Unión por la patria",0.152,0.024,0.032,0.026,0.004,0.058
"P10","Juan Pablo Valdes por Juntos por el cambio",0.323,0.22,0.21,0.254,0.201,0.216
"P10","Eduardo Tassano por Juntos por el cambio",0.024,0.165,0.061,0.051,0.074,0.043
"P10","Pitin Aragon por Unión por la patria",0.056,0.081,0.059,0.105,0.053,0.045
"P10","Tincho Ascua por Unión por la patria",0.03,0.058,0.044,0.091,0.075,0.052
"P10","Emiliano Fernandez por Unión por la patria",0.024,0.012,0.064,0.031,0.022,0.004
"P10","Ricardo Colombi por Juntos por el cambio",0.147,0.208,0.177,0.175,0.101,0.141
"P10","Noelia Bassi por Juntos por el cambio",0.186,0.072,0.023,0.017,0.031,0.011
"P10","No sabe",0.007,0.11,0.209,0.118,0.305,0.32
"P14","Lo votaría",0.245,0.127,0.159,0.238,0.016,0.114
"P14","Puede que lo vote",0.142,0.261,0.201,0.087,0.236,0.213
"P14","Nunca lo votaría",0.581,0.498,0.483,0.576,0.748,0.352
"P14","No sabe",0.032,0.114,0.157,0.099,0,0.321
"P15","Lo votaría",0.206,0.092,0.09,0.13,0.013,0.021
"P15","Puede que lo vote",0.204,0.334,0.248,0.099,0.243,0.266
"P15","Nunca lo votaría",0.513,0.491,0.478,0.593,0.744,0.295
"P15","No sabe",0.077,0.083,0.184,0.178,0,0.418
"P16","Lo votaría",0.334,0.213,0.278,0.222,0.202,0.27
"P16","Puede que lo vote",0.146,0.359,0.213,0.139,0.269,0.277
"P16","Nunca lo votaría",0.435,0.288,0.326,0.516,0.427,0.203
"P16","No sabe",0.085,0.14,0.183,0.123,0.102,0.25
"P17","Lo votaría",0.144,0.15,0.123,0.126,0.044,0.17
"P17","Puede que lo vote",0.359,0.341,0.264,0.05,0.299,0.258
"P17","Nunca lo votaría",0.432,0.358,0.452,0.623,0.651,0.275
"P17","No sabe",0.065,0.151,0.161,0.201,0.006,0.297
"P18","Lo votaría",0.088,0.07,0.033,0.084,0.008,0.066
"P18","Puede que lo vote",0.179,0.252,0.245,0.087,0.133,0.173
"P18","Nunca lo votaría",0.665,0.508,0.527,0.652,0.837,0.283
"P18","No sabe",0.068,0.17,0.195,0.177,0.022,0.478
"P19","Lo votaría",0.099,0.068,0.058,0.121,0.035,0.041
"P19","Puede que lo vote",0.161,0.325,0.178,0.128,0.122,0.207
"P19","Nunca lo votaría",0.697,0.455,0.564,0.604,0.843,0.315
"P19","No sabe",0.043,0.152,0.2,0.147,0,0.437
"P20","Lo votaría",0.151,0.064,0.076,0.049,0.016,0.025
"P20","Puede que lo vote",0.103,0.259,0.137,0.087,0.138,0.103
"P20","Nunca lo votaría",0.67,0.494,0.546,0.654,0.8,0.343
"P20","No sabe",0.076,0.183,0.241,0.21,0.046,0.529
"P21","Lo votaría",0.464,0.27,0.249,0.162,0.09,0.182
"P21","Puede que lo vote",0.128,0.246,0.228,0.087,0.092,0.197
"P21","Nunca lo votaría",0.358,0.4,0.373,0.582,0.808,0.321
"P21","No sabe",0.05,0.084,0.15,0.169,0.01,0.3
"P22","Lo votaría",0.688,0.246,0.027,0.078,0.077,0.046
"P22","Puede que lo vote",0.182,0.501,0.209,0.039,0.145,0.119
"P22","Nunca lo votaría",0.08,0.163,0.505,0.741,0.706,0.271
"P22","No sabe",0.05,0.09,0.259,0.142,0.072,0.564
"P23","Muy buena",0.245,0.156,0.079,0.084,0,0.045
"P23","Buena",0.261,0.372,0.275,0.155,0.296,0.129
"P23","Ni buena ni mala",0.229,0.33,0.382,0.354,0.246,0.486
"P23","Mala",0.265,0.091,0.217,0.329,0.102,0.264
"P23","Muy mala",0,0.025,0.038,0.078,0.356,0.066
"P23","No sabe",0,0.026,0.009,0,0,0.01
"P24","Muy buena",0.229,0.082,0.076,0.075,0.015,0.057
"P24","Buena",0.271,0.408,0.235,0.208,0.211,0.161
"P24","Ni buena ni mala",0.277,0.386,0.443,0.286,0.281,0.516
"P24","Mala",0.17,0.069,0.222,0.324,0.187,0.181
"P24","Muy mala",0.04,0.038,0.024,0.107,0.275,0.049
"P24","No sabe",0.013,0.017,0,0,0.031,0.036
"P25","El gobierno nacional",0.371,0.329,0.269,0.282,0.116,0.187
"P25","El gobierno provincial",0.365,0.378,0.347,0.554,0.681,0.381
"P25","No sabe",0.264,0.293,0.384,0.164,0.203,0.432
"P26","El gobierno nacional",0.222,0.117,0.14,0.157,0.091,0.075
"P26","El gobierno provincial",0.457,0.402,0.418,0.597,0.592,0.337
"P26","No sabe",0.321,0.481,0.442,0.246,0.317,0.588
"P27","Muy buena",0.409,0.37,0.356,0.29,0.238,0.261
"P27","Buena",0.238,0.301,0.215,0.213,0.257,0.23
"P27","Ni buena ni mala",0.251,0.218,0.324,0.209,0.274,0.348
"P27","Mala",0.099,0.089,0.075,0.249,0.102,0.051
"P27","Muy mala",0.003,0.022,0.029,0.039,0.129,0.043
"P27","No sabe",0,0,0.001,0,0,0.067
"P28","Muy buena",0.17,0.072,0.066,0.066,0.016,0.053
"P28","Buena",0.135,0.333,0.127,0.05,0.121,0.125
"P28","Ni buena ni mala",0.333,0.374,0.596,0.248,0.304,0.268
"P28","Mala",0.278,0.14,0.169,0.562,0.151,0.159
"P28","Muy mala",0.067,0.024,0.037,0.065,0.408,0.079
"P28","No sabe",0.017,0.057,0.005,0.009,0,0.316
"P29","Muy buena",0.238,0.054,0.063,0.027,0.006,0.02
"P29","Buena",0.148,0.355,0.117,0.09,0.054,0.093
"P29","Ni buena ni mala",0.311,0.411,0.642,0.256,0.211,0.269
"P29","Mala",0.229,0.126,0.13,0.573,0.192,0.111
"P29","Muy mala",0.033,0.016,0.028,0.019,0.537,0.019
"P29","No sabe",0.041,0.038,0.02,0.035,0,0.488
"P30","Muy buena",0.112,0.015,0.026,0.076,0.01,0.013
"P30","Buena",0.078,0.284,0.074,0.066,0.087,0.056
"P30","Ni buena ni mala",0.3,0.454,0.699,0.187,0.092,0.228
"P30","Mala",0.344,0.127,0.136,0.597,0.089,0.083
"P30","Muy mala",0.087,0.055,0.034,0.031,0.687,0.021
"P30","No sabe",0.079,0.065,0.031,0.043,0.035,0.599
"P31","Muy buena",0.14,0.03,0.057,0.083,0.007,0.007
"P31","Buena",0.094,0.281,0.052,0.117,0.151,0.064
"P31","Ni buena ni mala",0.352,0.422,0.701,0.205,0.015,0.182
"P31","Mala",0.261,0.137,0.136,0.513,0.16,0.044
"P31","Muy mala",0.082,0.042,0.016,0.018,0.627,0.03
"P31","No sabe",0.071,0.088,0.038,0.064,0.04,0.673
"P32","Muy buena",0.227,0.106,0.048,0.069,0.029,0
"P32","Buena",0.034,0.176,0.064,0.057,0.04,0.036
"P32","Ni buena ni mala",0.348,0.463,0.727,0.235,0.14,0.084
"P32","Mala",0.269,0.101,0.115,0.56,0.18,0.045
"P32","Muy mala",0.037,0.046,0.004,0.007,0.578,0.031
"P32","No sabe",0.085,0.108,0.042,0.072,0.033,0.804
"P33","Muy buena",0.194,0.169,0.054,0.076,0.093,0.089
"P33","Buena",0.231,0.387,0.138,0.064,0.065,0.102
"P33","Ni buena ni mala",0.214,0.306,0.631,0.208,0.276,0.114
"P33","Mala",0.277,0.058,0.119,0.595,0.045,0.101
"P33","Muy mala",0.061,0.017,0.032,0.034,0.521,0.039
"P33","No sabe",0.023,0.063,0.026,0.023,0,0.555
"P34","Muy buena",0.615,0.276,0.146,0.14,0.068,0.102
"P34","Buena",0.101,0.412,0.177,0.077,0.06,0.101
"P34","Ni buena ni mala",0.08,0.183,0.537,0.142,0.038,0.242
"P34","Mala",0.2,0.102,0.095,0.623,0.099,0.151
"P34","Muy mala",0.004,0.027,0.044,0.016,0.735,0.074
"P34","No sabe",0,0,0.001,0.002,0,0.33
"P36","Muy buena",0.323,0.189,0.203,0.21,0.17,0.071
"P36","Buena",0.067,0.347,0.061,0.081,0.083,0.066
"P36","Ni buena ni mala",0.049,0.165,0.38,0.018,0.021,0.099
"P36","Mala",0.335,0.168,0.197,0.529,0,0.106
"P36","Muy mala",0.199,0.122,0.155,0.158,0.726,0.338
"P36","No sabe",0.027,0.009,0.004,0.004,0,0.32
"P37","Muy buena",0.194,0.173,0.128,0.172,0.227,0.119
"P37","Buena",0.296,0.281,0.18,0.152,0.376,0.144
"P37","Ni buena ni mala",0.171,0.276,0.364,0.081,0.022,0.152
"P37","Mala",0.195,0.157,0.198,0.431,0.045,0.217
"P37","Muy mala",0.117,0.095,0.117,0.164,0.33,0.174
"P37","No sabe",0.027,0.018,0.013,0,0,0.194
"P38","Muy buena",0.283,0.18,0.144,0.132,0.047,0.143
"P38","Buena",0.048,0.242,0.149,0.115,0.031,0.079
"P38","Ni buena ni mala",0.068,0.212,0.241,0.081,0.056,0.099
"P38","Mala",0.263,0.155,0.265,0.453,0.18,0.174
"P38","Muy mala",0.338,0.181,0.201,0.209,0.686,0.358
"P38","No sabe",0,0.03,0,0.01,0,0.147
"P39","Muy buena",0.367,0.182,0.312,0.236,0.166,0.189
"P39","Buena",0.189,0.31,0.169,0.085,0.211,0.141
