"var","categoria","Lo votaría","Puede que lo vote","Nunca lo votaría","No sabe"
"P09","Siempre",0.322,0.263,0.266,0.161
"P09","Casi siempre",0.312,0.374,0.334,0.372
"P09","Casi nunca",0.218,0.254,0.293,0.292
"P09","Nunca, pero esta es una excepción",0.148,0.109,0.107,0.175
"P10","Camau Espinola por Unión por la patria",0.078,0.08,0.098,0.155
"P10","German Brailard por Unión por la patria",0.089,0.05,0.035,0.033
"P10","Juan Pablo Valdes por Juntos por el cambio",0.261,0.19,0.261,0.147
"P10","Eduardo Tassano por Juntos por el cambio",0.063,0.121,0.057,0.048
"P10","Pitin Aragon por Unión por la patria",0.068,0.09,0.079,0.069
"P10","Tincho Ascua por Unión por la patria",0.064,0.041,0.053,0.045
"P10","Emiliano Fernandez por Unión por la patria",0.014,0.038,0.053,0.059
"P10","Ricardo Colombi por Juntos por el cambio",0.166,0.203,0.167,0.102
"P10","Noelia Bassi por Juntos por el cambio",0.186,0.016,0.031,0.031
"P10","No sabe",0.011,0.171,0.166,0.311
"P14","Lo votaría",0.374,0.17,0.135,0.157
"P14","Puede que lo vote",0.114,0.322,0.142,0.195
"P14","Nunca lo votaría",0.454,0.415,0.668,0.245
"P14","No sabe",0.058,0.093,0.055,0.403
"P15","Lo votaría",0.205,0.091,0.092,0.064
"P15","Puede que lo vote",0.179,0.467,0.158,0.219
"P15","Nunca lo votaría",0.461,0.362,0.677,0.213
"P15","No sabe",0.155,0.08,0.073,0.504
"P16","Lo votaría",0.385,0.248,0.273,0.16
"P16","Puede que lo vote",0.187,0.395,0.182,0.197
"P16","Nunca lo votaría",0.346,0.312,0.483,0.14
"P16","No sabe",0.082,0.045,0.062,0.503
"P17","Lo votaría",0.2,0.21,0.103,0.108
"P17","Puede que lo vote",0.3,0.458,0.187,0.182
"P17","Nunca lo votaría",0.382,0.26,0.662,0.183
"P17","No sabe",0.118,0.072,0.048,0.527
"P18","Lo votaría",0.167,0.073,0.048,0.063
"P18","Puede que lo vote",0.166,0.518,0.148,0.075
"P18","Nunca lo votaría",0.524,0.335,0.761,0.164
"P18","No sabe",0.143,0.074,0.043,0.698
"P19","Lo votaría",0.234,0.068,0.045,0.054
"P19","Puede que lo vote",0.181,0.438,0.149,0.069
"P19","Nunca lo votaría",0.5,0.411,0.769,0.198
"P19","No sabe",0.085,0.083,0.037,0.679
"P20","Lo votaría",0.165,0.082,0.071,0.022
"P20","Puede que lo vote",0.148,0.41,0.093,0.035
"P20","Nunca lo votaría",0.494,0.427,0.785,0.156
"P20","No sabe",0.193,0.081,0.051,0.787
"P21","Lo votaría",0.512,0.299,0.205,0.124
"P21","Puede que lo vote",0.141,0.407,0.128,0.108
"P21","Nunca lo votaría",0.249,0.267,0.652,0.216
"P21","No sabe",0.098,0.027,0.015,0.552
"P23","Muy buena",0.306,0.098,0.046,0.08
"P23","Buena",0.215,0.407,0.204,0.156
"P23","Ni buena ni mala",0.31,0.296,0.456,0.269
"P23","Mala",0.122,0.132,0.22,0.42
"P23","Muy mala",0.041,0.056,0.069,0.064
"P23","No sabe",0.006,0.011,0.005,0.011
"P24","Muy buena",0.228,0.08,0.075,0.05
"P24","Buena",0.287,0.289,0.215,0.203
"P24","Ni buena ni mala",0.339,0.351,0.392,0.439
"P24","Mala",0.106,0.223,0.239,0.233
"P24","Muy mala",0.024,0.031,0.078,0.069
"P24","No sabe",0.016,0.026,0.001,0.006
"P25","El gobierno nacional",0.482,0.289,0.2,0.238
"P25","El gobierno provincial",0.203,0.451,0.502,0.292
"P25","No sabe",0.315,0.26,0.298,0.47
"P26","El gobierno nacional",0.239,0.143,0.121,0.107
"P26","El gobierno provincial",0.376,0.51,0.506,0.363
"P26","No sabe",0.385,0.347,0.373,0.53
"P27","Muy buena",0.469,0.306,0.305,0.282
"P27","Buena",0.189,0.331,0.256,0.199
"P27","Ni buena ni mala",0.283,0.21,0.267,0.368
"P27","Mala",0.059,0.122,0.129,0.052
"P27","Muy mala",0,0.015,0.04,0.071
"P27","No sabe",0,0.016,0.003,0.028
"P28","Muy buena",0.139,0.033,0.079,0.063
"P28","Buena",0.096,0.225,0.115,0.129
"P28","Ni buena ni mala",0.382,0.48,0.445,0.413
"P28","Mala",0.302,0.169,0.274,0.156
"P28","Muy mala",0.047,0.051,0.069,0.071
"P28","No sabe",0.034,0.042,0.018,0.168
"P29","Muy buena",0.136,0.075,0.044,0.033
"P29","Buena",0.15,0.239,0.111,0.096
"P29","Ni buena ni mala",0.394,0.489,0.481,0.452
"P29","Mala",0.231,0.133,0.26,0.135
"P29","Muy mala",0.041,0.02,0.062,0.045
"P29","No sabe",0.048,0.044,0.042,0.239
"P30","Muy buena",0.082,0.03,0.036,0.023
"P30","Buena",0.103,0.167,0.073,0.076
"P30","Ni buena ni mala",0.366,0.549,0.478,0.43
"P30","Mala",0.313,0.109,0.273,0.134
"P30","Muy mala",0.057,0.075,0.089,0.036
"P30","No sabe",0.079,0.07,0.051,0.301
"P31","Muy buena",0.141,0.037,0.051,0.042
"P31","Buena",0.105,0.17,0.078,0.07
"P31","Ni buena ni mala",0.387,0.527,0.47,0.427
"P31","Mala",0.258,0.125,0.255,0.096
"P31","Muy mala",0.035,0.054,0.078,0.028
"P31","No sabe",0.074,0.087,0.068,0.337
"P32","Muy buena",0.178,0.064,0.052,0.035
"P32","Buena",0.083,0.107,0.053,0.05
"P32","Ni buena ni mala",0.363,0.592,0.493,0.407
"P32","Mala",0.233,0.074,0.261,0.115
"P32","Muy mala",0.053,0.042,0.065,0.015
"P32","No sabe",0.09,0.121,0.076,0.378
"P33","Muy buena",0.152,0.132,0.069,0.047
"P33","Buena",0.252,0.204,0.129,0.102
"P33","Ni buena ni mala",0.303,0.471,0.424,0.404
"P33","Mala",0.201,0.081,0.268,0.139
"P33","Muy mala",0.038,0.05,0.075,0.053
"P33","No sabe",0.054,0.062,0.035,0.255
"P34","Muy buena",0.375,0.246,0.172,0.084
"P34","Buena",0.171,0.201,0.173,0.134
"P34","Ni buena ni mala",0.229,0.354,0.283,0.468
"P34","Mala",0.193,0.114,0.263,0.129
"P34","Muy mala",0.022,0.05,0.1,0.058
"P34","No sabe",0.01,0.035,0.009,0.127
"P35","Muy buena",0.482,0.078,0.016,0.019
"P35","Buena",0.241,0.302,0.044,0.047
"P35","Ni buena ni mala",0.101,0.48,0.525,0.516
"P35","Mala",0.098,0.03,0.26,0.096
"P35","Muy mala",0.031,0.036,0.078,0.015
"P35","No sabe",0.047,0.074,0.077,0.307
"P36","Muy buena",0.223,0.261,0.157,0.194
"P36","Buena",0.142,0.178,0.066,0.079
"P36","Ni buena ni mala",0.127,0.211,0.224,0.251
"P36","Mala",0.319,0.148,0.298,0.148
"P36","Muy mala",0.146,0.161,0.234,0.227
"P36","No sabe",0.043,0.041,0.021,0.101
"P37","Muy buena",0.138,0.15,0.185,0.089
"P37","Buena",0.291,0.228,0.206,0.129
"P37","Ni buena ni mala",0.22,0.272,0.24,0.261
"P37","Mala",0.215,0.146,0.25,0.247
"P37","Muy mala",0.098,0.141,0.111,0.214
"P37","No sabe",0.038,0.063,0.008,0.06
"P38","Muy buena",0.203,0.216,0.098,0.177
"P38","Buena",0.148,0.126,0.11,0.17
"P38","Ni buena ni mala",0.128,0.194,0.174,0.168
"P38","Mala",0.245,0.244,0.329,0.173
"P38","Muy mala",0.27,0.185,0.281,0.257
"P38","No sabe",0.006,0.035,0.008,0.055
"P39","Muy buena",0.222,0.243,0.324,0.199
"P39","Buena",0.253,0.139,0.172,0.16
"P39","Ni buena ni mala",0.261,0.288,0.12,0.275
"P39","Mala",0.145,0.141,0.21,0.138
"P39","Muy mala",0.116,0.172,0.17,0.186
"P39","No sabe",0.003,0.017,0.004,0.042
"P40","Muy buena",0.345,0.266,0.349,0.183
"P40","Buena",0.279,0.221,0.217,0.195
"P40","Ni buena ni mala",0.156,0.19,0.129,0.274
"P40","Mala",0.118,0.121,0.155,0.157
"P40","Muy mala",0.083,0.197,0.142,0.137
"P40","No sabe",0.019,0.005,0.008,0.054
