"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Centro","Norte","Sur","Buenos Aires","Fernandez","Macri","Lavagna"
"Cristina Fernández de Kirchner presidenta – Sergio Massa vice",0.342,0.313,0.37,0.293,0.382,0.331,0.321,0.388,0.319,0.327,0.328,0.287,0.387,0.371,0.727,0.089,0.157
"Mauricio Macri presidente – María Eugenia Vidal vice",0.397,0.394,0.401,0.353,0.351,0.442,0.492,0.335,0.405,0.451,0.417,0.358,0.393,0.398,0.124,0.719,0.284
"No sabe",0.261,0.293,0.229,0.354,0.267,0.227,0.187,0.277,0.276,0.222,0.255,0.355,0.22,0.231,0.149,0.192,0.559
