"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Centro","Norte","Sur","Buenos Aires","Fernandez","Macri","Lavagna"
"Cristina Fernández de Kirchner presidenta – Sergio Massa vice",0.325,0.304,0.345,0.265,0.369,0.32,0.3,0.375,0.299,0.309,0.307,0.275,0.348,0.358,0.729,0.053,0.168
"Horacio Rodríguez Larreta presidente – Gerardo Morales vice",0.387,0.395,0.38,0.306,0.354,0.445,0.479,0.323,0.398,0.44,0.399,0.352,0.343,0.398,0.111,0.674,0.426
"No sabe",0.288,0.301,0.275,0.429,0.277,0.235,0.221,0.302,0.303,0.251,0.294,0.373,0.309,0.244,0.16,0.273,0.406
