"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Centro","Norte","Sur","Buenos Aires","Fernandez","Macri","Lavagna"
"Cristina Fernández de Kirchner – Sergio Massa por el Frente de Todos",0.314,0.283,0.344,0.268,0.344,0.312,0.3,0.368,0.29,0.291,0.292,0.273,0.338,0.347,0.701,0.062,0.143
"Horacio Rodríguez Larreta- Gerardo Morales por Cambiemos",0.253,0.223,0.282,0.142,0.228,0.299,0.373,0.206,0.262,0.288,0.251,0.236,0.206,0.268,0.087,0.458,0.254
"Javier Milei – José Luis Espert por los liberales",0.252,0.331,0.175,0.41,0.256,0.198,0.135,0.261,0.265,0.225,0.257,0.307,0.246,0.225,0.091,0.31,0.298
"Nicolás del Caño – Myriam Bregman por la izquierda",0.023,0.021,0.026,0.037,0.027,0.015,0.012,0.012,0.025,0.034,0.03,0.015,0.029,0.021,0.019,0.007,0.035
"Otro candidato",0.158,0.142,0.173,0.143,0.145,0.176,0.18,0.153,0.158,0.162,0.17,0.169,0.181,0.139,0.102,0.163,0.27
