"var","categoria","Siempre","Casi siempre","Casi nunca","Nunca, pero esta es una excepción"
"P04","Tengo trabajo estable",0.437,0.451,0.458,0.347
"P04","Realizo changas o trabajos de vez en cuando",0.164,0.174,0.216,0.151
"P04","No tengo trabajo",0.168,0.158,0.181,0.339
"P04","Soy jubilado o pensionado",0.231,0.217,0.145,0.163
"P05","1",0.347,0.275,0.315,0.348
"P05","2",0.062,0.067,0.079,0.063
"P05","3",0.062,0.078,0.075,0.056
"P05","4",0.095,0.091,0.086,0.059
"P05","5",0.157,0.179,0.195,0.14
"P05","6",0.032,0.048,0.053,0.04
"P05","7",0.063,0.078,0.051,0.053
"P05","8",0.046,0.048,0.031,0.039
"P05","9",0.136,0.136,0.115,0.202
"P06","1",0.285,0.216,0.258,0.306
"P06","2",0.046,0.043,0.044,0.053
"P06","3",0.04,0.053,0.04,0.036
"P06","4",0.05,0.049,0.051,0.029
"P06","5",0.159,0.205,0.218,0.194
"P06","6",0.04,0.049,0.044,0.023
"P06","7",0.062,0.079,0.063,0.066
"P06","8",0.059,0.072,0.068,0.019
"P06","9",0.259,0.234,0.214,0.274
"P07","1",0.37,0.323,0.308,0.354
"P07","2",0.02,0.046,0.04,0.052
"P07","3",0.02,0.034,0.04,0.017
"P07","4",0.017,0.023,0.031,0.018
"P07","5",0.115,0.125,0.124,0.11
"P07","6",0.022,0.024,0.02,0.027
"P07","7",0.032,0.055,0.035,0.031
"P07","8",0.03,0.054,0.049,0.028
"P07","9",0.374,0.316,0.353,0.363
"P09","Del Frente de Todos y el peronismo",0.334,0.305,0.299,0.32
"P09","De Cambiemos",0.347,0.348,0.285,0.27
"P09","De los Liberales libertarios",0.182,0.184,0.239,0.19
"P09","De la Izquierda",0.034,0.03,0.038,0.029
"P09","No sabe",0.103,0.133,0.139,0.191
"P10","A Alberto Fernández",0.196,0.17,0.198,0.351
"P10","A Sergio Massa",0.174,0.181,0.2,0.22
"P10","A algún candidato del peronismo",0.146,0.173,0.252,0.177
"P10","A algún candidato del kirchnerismo",0.484,0.476,0.35,0.252
"P11","A Alberto Fernández",0.094,0.079,0.143,0.215
"P11","A Sergio Massa",0.122,0.121,0.127,0.125
"P11","A algún candidato del peronismo",0.129,0.136,0.218,0.144
"P11","A Cristina Fernández de Kirchner",0.655,0.664,0.512,0.516
"P12","A Horacio Rodriguez Larreta",0.213,0.178,0.314,0.161
"P12","A Mauricio Macri",0.351,0.365,0.336,0.397
"P12","A Patricia Bullrich",0.303,0.358,0.255,0.303
"P12","A Facundo Manes",0.07,0.068,0.079,0.092
"P12","A Gerardo Morales",0.063,0.031,0.016,0.047
"P13","Seguro lo votaria",0.199,0.156,0.181,0.341
"P13","Quizás lo votaría",0.314,0.307,0.4,0.222
"P13","Nunca lo votaría",0.487,0.537,0.419,0.437
"P14","Lo votaría",0.267,0.255,0.197,0.211
"P14","Puede que lo vote",0.167,0.219,0.226,0.169
"P14","Nunca lo votaría",0.498,0.462,0.497,0.486
"P14","No sabe",0.068,0.064,0.08,0.134
"P15","Lo votaría",0.154,0.118,0.109,0.118
"P15","Puede que lo vote",0.185,0.203,0.205,0.215
"P15","Nunca lo votaría",0.602,0.616,0.612,0.537
"P15","No sabe",0.059,0.063,0.074,0.13
"P16","Lo votaría",0.145,0.086,0.106,0.156
"P16","Puede que lo vote",0.165,0.167,0.149,0.176
"P16","Nunca lo votaría",0.64,0.708,0.683,0.593
"P16","No sabe",0.05,0.039,0.062,0.075
"P17","La votaría",0.322,0.244,0.243,0.321
"P17","Puede que la vote",0.05,0.079,0.078,0.068
"P17","Nunca la votaría",0.608,0.657,0.665,0.554
"P17","No sabe",0.02,0.02,0.014,0.057
"P18","Lo votaría",0.188,0.144,0.146,0.178
"P18","Puede que lo vote",0.238,0.269,0.214,0.247
"P18","Nunca lo votaría",0.541,0.524,0.565,0.456
"P18","No sabe",0.033,0.063,0.075,0.119
"P19","Lo votaría",0.083,0.072,0.07,0.059
"P19","Puede que lo vote",0.2,0.244,0.242,0.214
"P19","Nunca lo votaría",0.62,0.569,0.538,0.545
"P19","No sabe",0.097,0.115,0.15,0.182
"P20","La votaría",0.303,0.297,0.226,0.195
"P20","Puede que la vote",0.168,0.22,0.211,0.19
"P20","Nunca la votaría",0.486,0.436,0.495,0.495
"P20","No sabe",0.043,0.047,0.068,0.12
"P21","Lo votaría",0.208,0.196,0.245,0.244
"P21","Puede que lo vote",0.169,0.218,0.204,0.188
"P21","Nunca lo votaría",0.58,0.534,0.508,0.501
"P21","No sabe",0.043,0.052,0.043,0.067
"P22","La votaría",0.154,0.134,0.137,0.106
"P22","Puede que la vote",0.211,0.258,0.238,0.167
"P22","Nunca la votaría",0.571,0.533,0.531,0.569
"P22","No sabe",0.064,0.075,0.094,0.158
"P23","Lo votaría",0.116,0.075,0.071,0.083
"P23","Puede que lo vote",0.199,0.215,0.178,0.157
"P23","Nunca lo votaría",0.64,0.66,0.682,0.641
"P23","No sabe",0.045,0.05,0.069,0.119
"P24","Lo votaría",0.096,0.053,0.022,0.044
"P24","Puede que lo vote",0.172,0.2,0.159,0.121
"P24","Nunca lo votaría",0.646,0.645,0.68,0.639
"P24","No sabe",0.086,0.102,0.139,0.196
"P25","Mauricio Macri presidente – María Eugenia Vidal vice por Cambiemos",0.23,0.239,0.192,0.153
"P25","Horacio Rodríguez Larreta presidente - Gerardo Morales vice por Cambiemos",0.122,0.116,0.127,0.096
"P25","Alberto Fernández presidente – Daniel Scioli vice por el Frente de Todos",0.042,0.028,0.047,0.068
"P25","Cristina Fernández de Kirchner presidenta  - Sergio Massa vice por el Frente de Todos",0.317,0.287,0.241,0.295
"P25","Javier Milei presidente - José Luis Espert vice por los liberales",0.175,0.213,0.234,0.236
"P25","Nicolás del Caño – Myriam Bregman",0.024,0.018,0.034,0.021
"P25","Otros candidatos",0.09,0.099,0.125,0.131
"P29","Cristina Fernández de Kirchner – Sergio Massa por el Frente de Todos",0.34,0.306,0.276,0.329
"P29","Mauricio Macri – María Eugenia Vidal por Cambiemos",0.316,0.302,0.239,0.211
"P29","Javier Milei – José Luis Espert por los liberales",0.205,0.232,0.289,0.234
"P29","Nicolás del Caño – Myriam Bregman por la izquierda",0.028,0.027,0.035,0.047
"P29","Otro candidato",0.111,0.133,0.161,0.179
"P31","Horacio Rodríguez Larreta presidente – Gerardo Morales vice por Cambiemos",0.292,0.272,0.225,0.25
"P31","Alberto Fernández presidente – Daniel Scioli vice por el Frente de Todos",0.266,0.223,0.218,0.241
"P31","Javier Milei presidente – José Luis Espert por los liberales",0.22,0.26,0.293,0.238
"P31","Nicolás del Caño presidente – Myriam Bregman vice por la izquierda",0.037,0.047,0.045,0.032
"P31","Otro candidato",0.185,0.198,0.219,0.239
"P33","Sergio Massa presidente – Wado de Pedro vice por el Frente de Todos",0.268,0.249,0.2,0.202
"P33","Patricia Bullrich presidenta – María Eugenia Vidal vice por Cambiemos",0.339,0.357,0.291,0.279
"P33","Javier Milei presidente – José Luis Espert vice por los liberales",0.18,0.197,0.259,0.254
"P33","Nicolás del Caño presidente – Myriam Bregman vice por la izquierda",0.042,0.029,0.047,0.031
"P33","Otro candidato",0.171,0.168,0.203,0.234
"P35","Sergio Massa – Wado de Pedro por el Frente de Todos",0.265,0.253,0.225,0.228
"P35","Horacio Rodríguez Larreta - Gerardo Morales, por Cambiemos",0.286,0.274,0.213,0.197
"P35","Javier Milei – José Luis Espert por los liberales",0.218,0.248,0.289,0.264
"P35","Nicolás del Caño – Myriam Bregman por la izquierda",0.039,0.032,0.055,0.024
"P35","Otro candidato",0.192,0.193,0.218,0.287
"P37","Cristina Fernández de Kirchner – Sergio Massa por el Frente de Todos",0.341,0.301,0.255,0.315
"P37","Horacio Rodríguez Larreta- Gerardo Morales por Cambiemos",0.275,0.276,0.219,0.228
"P37","Javier Milei – José Luis Espert por los liberales",0.231,0.261,0.298,0.261
"P37","Nicolás del Caño – Myriam Bregman por la izquierda",0.022,0.02,0.039,0.02
"P37","Otro candidato",0.131,0.142,0.189,0.176
"P38","Sergio Massa – Wado de Pedro por el Frente de Todos",0.283,0.245,0.202,0.233
"P38","Mauricio Macri – María Eugenia Vidal por Cambiemos ",0.307,0.327,0.243,0.227
"P38","Javier Milei – José Luis Espert por los liberales",0.202,0.228,0.282,0.221
"P38","Nicolás del Caño – Myriam Bregman por la izquierda",0.04,0.031,0.042,0.045
"P38","Otro candidato",0.168,0.169,0.231,0.274
"P39","Cristina Fernández de Kirchner presidenta – Sergio Massa vice",0.359,0.317,0.284,0.369
"P39","Mauricio Macri presidente – María Eugenia Vidal vice",0.421,0.453,0.387,0.314
"P39","No sabe",0.22,0.23,0.329,0.317
"P40","Alberto Fernández presidente – Daniel Scioli vice",0.298,0.246,0.223,0.307
"P40","Horacio Rodríguez Larreta presidente – Gerardo Morales vice",0.399,0.426,0.374,0.273
"P40","No sabe",0.303,0.328,0.403,0.42
"P41","Sergio Massa presidente – Wado de Pedro vice por el Frente de Todos",0.302,0.263,0.27,0.216
"P41","Patricia Bullrich presidenta – María Eugenia Vidal vice por Cambiemos",0.449,0.49,0.391,0.346
"P41","No sabe",0.249,0.247,0.339,0.438
"P42","Cristina Fernández de Kirchner presidenta – Sergio Massa vice",0.358,0.302,0.281,0.323
"P42","Horacio Rodríguez Larreta presidente – Gerardo Morales vice",0.403,0.439,0.372,0.287
