"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Centro","Norte","Sur","Buenos Aires","Fernandez","Macri","Lavagna"
"Alberto Fernández presidente – Daniel Scioli vice",0.276,0.248,0.303,0.267,0.301,0.253,0.262,0.347,0.243,0.249,0.26,0.237,0.299,0.303,0.594,0.06,0.122
"Horacio Rodríguez Larreta presidente – Gerardo Morales vice",0.376,0.373,0.379,0.3,0.339,0.432,0.475,0.308,0.387,0.432,0.393,0.364,0.326,0.374,0.112,0.658,0.399
"No sabe",0.348,0.379,0.318,0.433,0.36,0.315,0.263,0.345,0.37,0.319,0.347,0.399,0.375,0.323,0.294,0.282,0.479
