"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Centro","Norte","Sur","Buenos Aires","Fernandez","Macri","Lavagna"
"Sergio Massa presidente – Wado de Pedro vice por el Frente de Todos",0.244,0.235,0.252,0.185,0.269,0.24,0.262,0.274,0.226,0.237,0.228,0.197,0.256,0.276,0.512,0.07,0.194
"Patricia Bullrich presidenta – María Eugenia Vidal vice por Cambiemos",0.308,0.27,0.345,0.174,0.25,0.405,0.472,0.262,0.306,0.36,0.324,0.291,0.249,0.31,0.097,0.575,0.239
"Javier Milei presidente – José Luis Espert vice por los liberales",0.215,0.284,0.149,0.389,0.222,0.141,0.09,0.22,0.24,0.175,0.219,0.281,0.203,0.185,0.093,0.233,0.259
"Nicolás del Caño presidente – Myriam Bregman vice por la izquierda",0.036,0.034,0.038,0.055,0.039,0.024,0.022,0.028,0.036,0.044,0.036,0.025,0.033,0.041,0.045,0.011,0.038
"Otro candidato",0.197,0.177,0.216,0.197,0.22,0.19,0.154,0.216,0.192,0.184,0.193,0.206,0.259,0.188,0.253,0.111,0.27
