"var","categoria","La votaría","Puede que la vote","Nunca la votaría","No sabe"
"P04","Tengo trabajo estable",0.451,0.414,0.437,0.26
"P04","Realizo changas o trabajos de vez en cuando",0.182,0.183,0.209,0.27
"P04","No tengo trabajo",0.168,0.178,0.191,0.258
"P04","Soy jubilado o pensionado",0.199,0.225,0.163,0.212
"P05","1",0.39,0.345,0.282,0.266
"P05","2",0.089,0.073,0.063,0.088
"P05","3",0.076,0.09,0.054,0.085
"P05","4",0.089,0.11,0.072,0.065
"P05","5",0.169,0.203,0.166,0.224
"P05","6",0.019,0.037,0.045,0.04
"P05","7",0.03,0.04,0.089,0.036
"P05","8",0.029,0.022,0.056,0.011
"P05","9",0.109,0.08,0.173,0.185
"P06","1",0.204,0.165,0.326,0.284
"P06","2",0.042,0.039,0.053,0.073
"P06","3",0.022,0.036,0.051,0.038
"P06","4",0.028,0.04,0.053,0.032
"P06","5",0.189,0.209,0.182,0.235
"P06","6",0.04,0.057,0.03,0.043
"P06","7",0.078,0.096,0.05,0.035
"P06","8",0.082,0.093,0.039,0.042
"P06","9",0.315,0.265,0.216,0.218
"P07","1",0.222,0.208,0.434,0.31
"P07","2",0.034,0.038,0.035,0.069
"P07","3",0.026,0.026,0.027,0.026
"P07","4",0.022,0.027,0.022,0.02
"P07","5",0.132,0.135,0.101,0.101
"P07","6",0.02,0.032,0.017,0.028
"P07","7",0.046,0.06,0.026,0.029
"P07","8",0.058,0.055,0.031,0.029
"P07","9",0.44,0.419,0.307,0.388
"P09","Del Frente de Todos y el peronismo",0.093,0.113,0.441,0.229
"P09","De Cambiemos",0.591,0.538,0.159,0.196
"P09","De los Liberales libertarios",0.184,0.203,0.185,0.12
"P09","De la Izquierda",0.016,0.02,0.046,0.023
"P09","No sabe",0.116,0.126,0.169,0.432
"P10","A Alberto Fernández",0.336,0.351,0.222,0.401
"P10","A Sergio Massa",0.289,0.183,0.171,0.207
"P10","A algún candidato del peronismo",0.255,0.348,0.159,0.208
"P10","A algún candidato del kirchnerismo",0.12,0.118,0.448,0.184
"P11","A Alberto Fernández",0.32,0.27,0.129,0.307
"P11","A Sergio Massa",0.201,0.242,0.111,0.14
"P11","A algún candidato del peronismo",0.266,0.357,0.111,0.182
"P11","A Cristina Fernández de Kirchner",0.213,0.131,0.649,0.371
"P12","A Horacio Rodriguez Larreta",0.25,0.195,0.266,0.337
"P12","A Mauricio Macri",0.352,0.397,0.307,0.331
"P12","A Patricia Bullrich",0.342,0.323,0.239,0.193
"P12","A Facundo Manes",0.041,0.05,0.13,0.07
"P12","A Gerardo Morales",0.015,0.035,0.058,0.069
"P13","Seguro lo votaria",0.21,0.195,0.202,0.206
"P13","Quizás lo votaría",0.347,0.354,0.241,0.404
"P13","Nunca lo votaría",0.443,0.451,0.557,0.39
"P14","Lo votaría",0.501,0.4,0.102,0.125
"P14","Puede que lo vote",0.23,0.343,0.127,0.212
"P14","Nunca lo votaría",0.218,0.196,0.7,0.317
"P14","No sabe",0.051,0.061,0.071,0.346
"P15","Lo votaría",0.106,0.105,0.148,0.09
"P15","Puede que lo vote",0.102,0.118,0.26,0.176
"P15","Nunca lo votaría",0.751,0.737,0.522,0.334
"P15","No sabe",0.041,0.04,0.07,0.4
"P16","Lo votaría",0.07,0.055,0.16,0.145
"P16","Puede que lo vote",0.039,0.05,0.227,0.122
"P16","Nunca lo votaría",0.868,0.873,0.548,0.428
"P16","No sabe",0.023,0.022,0.065,0.305
"P17","La votaría",0.093,0.062,0.421,0.204
"P17","Puede que la vote",0.025,0.034,0.093,0.095
"P17","Nunca la votaría",0.876,0.885,0.462,0.46
"P17","No sabe",0.006,0.019,0.024,0.241
"P18","Lo votaría",0.415,0.188,0.086,0.104
"P18","Puede que lo vote",0.27,0.511,0.125,0.174
"P18","Nunca lo votaría",0.277,0.244,0.742,0.255
"P18","No sabe",0.038,0.057,0.047,0.467
"P19","Lo votaría",0.168,0.095,0.043,0.049
"P19","Puede que lo vote",0.287,0.334,0.167,0.13
"P19","Nunca lo votaría",0.461,0.48,0.696,0.189
"P19","No sabe",0.084,0.091,0.094,0.632
"P20","La votaría",0.549,0.43,0.112,0.132
"P20","Puede que la vote",0.248,0.319,0.134,0.15
"P20","Nunca la votaría",0.166,0.209,0.725,0.21
"P20","No sabe",0.037,0.042,0.029,0.508
"P21","Lo votaría",0.404,0.208,0.179,0.155
"P21","Puede que lo vote",0.254,0.381,0.094,0.147
"P21","Nunca lo votaría",0.309,0.367,0.7,0.215
"P21","No sabe",0.033,0.044,0.027,0.483
"P23","Lo votaría",0.138,0.027,0.091,0.064
"P23","Puede que lo vote",0.039,0.175,0.246,0.102
"P23","Nunca lo votaría",0.797,0.769,0.62,0.351
"P23","No sabe",0.026,0.029,0.043,0.483
"P24","Lo votaría",0.136,0.065,0.032,0.043
"P24","Puede que lo vote",0.245,0.297,0.103,0.085
"P24","Nunca lo votaría",0.54,0.534,0.785,0.278
"P24","No sabe",0.079,0.104,0.08,0.594
"P25","Mauricio Macri presidente – María Eugenia Vidal vice por Cambiemos",0.449,0.397,0.081,0.139
"P25","Horacio Rodríguez Larreta presidente - Gerardo Morales vice por Cambiemos",0.18,0.197,0.065,0.119
"P25","Alberto Fernández presidente – Daniel Scioli vice por el Frente de Todos",0.013,0.023,0.059,0.09
"P25","Cristina Fernández de Kirchner presidenta  - Sergio Massa vice por el Frente de Todos",0.056,0.051,0.449,0.215
"P25","Javier Milei presidente - José Luis Espert vice por los liberales",0.234,0.205,0.2,0.175
"P25","Nicolás del Caño – Myriam Bregman",0.013,0.008,0.031,0.014
"P25","Otros candidatos",0.055,0.119,0.115,0.248
"P29","Cristina Fernández de Kirchner – Sergio Massa por el Frente de Todos",0.066,0.07,0.494,0.275
"P29","Mauricio Macri – María Eugenia Vidal por Cambiemos",0.594,0.511,0.102,0.202
"P29","Javier Milei – José Luis Espert por los liberales",0.273,0.231,0.218,0.22
"P29","Nicolás del Caño – Myriam Bregman por la izquierda",0.006,0.018,0.043,0.028
"P29","Otro candidato",0.061,0.17,0.143,0.275
"P31","Horacio Rodríguez Larreta presidente – Gerardo Morales vice por Cambiemos",0.509,0.402,0.137,0.25
"P31","Alberto Fernández presidente – Daniel Scioli vice por el Frente de Todos",0.082,0.101,0.327,0.226
"P31","Javier Milei presidente – José Luis Espert por los liberales",0.291,0.292,0.232,0.243
"P31","Nicolás del Caño presidente – Myriam Bregman vice por la izquierda",0.01,0.016,0.059,0.019
"P31","Otro candidato",0.108,0.189,0.245,0.262
"P33","Sergio Massa presidente – Wado de Pedro vice por el Frente de Todos",0.071,0.093,0.363,0.165
"P33","Patricia Bullrich presidenta – María Eugenia Vidal vice por Cambiemos",0.634,0.557,0.135,0.265
"P33","Javier Milei presidente – José Luis Espert vice por los liberales",0.237,0.208,0.211,0.222
"P33","Nicolás del Caño presidente – Myriam Bregman vice por la izquierda",0.005,0.016,0.051,0.038
"P33","Otro candidato",0.053,0.126,0.24,0.31
"P35","Sergio Massa – Wado de Pedro por el Frente de Todos",0.093,0.099,0.356,0.16
"P35","Horacio Rodríguez Larreta - Gerardo Morales, por Cambiemos",0.492,0.393,0.126,0.226
"P35","Javier Milei – José Luis Espert por los liberales",0.3,0.287,0.22,0.266
"P35","Nicolás del Caño – Myriam Bregman por la izquierda",0.014,0.012,0.052,0.033
"P35","Otro candidato",0.101,0.209,0.246,0.315
"P37","Cristina Fernández de Kirchner – Sergio Massa por el Frente de Todos",0.066,0.082,0.476,0.28
"P37","Horacio Rodríguez Larreta- Gerardo Morales por Cambiemos",0.527,0.423,0.119,0.231
"P37","Javier Milei – José Luis Espert por los liberales",0.295,0.294,0.226,0.242
"P37","Nicolás del Caño – Myriam Bregman por la izquierda",0.008,0.008,0.034,0.018
"P37","Otro candidato",0.104,0.193,0.145,0.229
"P38","Sergio Massa – Wado de Pedro por el Frente de Todos",0.048,0.073,0.392,0.193
"P38","Mauricio Macri – María Eugenia Vidal por Cambiemos ",0.616,0.527,0.114,0.226
"P38","Javier Milei – José Luis Espert por los liberales",0.248,0.226,0.216,0.264
"P38","Nicolás del Caño – Myriam Bregman por la izquierda",0.012,0.015,0.059,0.01
"P38","Otro candidato",0.076,0.159,0.219,0.307
"P39","Cristina Fernández de Kirchner presidenta – Sergio Massa vice",0.07,0.091,0.522,0.289
"P39","Mauricio Macri presidente – María Eugenia Vidal vice",0.753,0.698,0.201,0.3
"P39","No sabe",0.177,0.211,0.277,0.411
"P40","Alberto Fernández presidente – Daniel Scioli vice",0.054,0.071,0.426,0.215
"P40","Horacio Rodríguez Larreta presidente – Gerardo Morales vice",0.733,0.676,0.178,0.292
"P40","No sabe",0.213,0.253,0.396,0.493
"P41","Sergio Massa presidente – Wado de Pedro vice por el Frente de Todos",0.048,0.058,0.442,0.178
"P41","Patricia Bullrich presidenta – María Eugenia Vidal vice por Cambiemos",0.798,0.763,0.21,0.317
"P41","No sabe",0.154,0.179,0.348,0.505
"P42","Cristina Fernández de Kirchner presidenta – Sergio Massa vice",0.041,0.062,0.514,0.271
"P42","Horacio Rodríguez Larreta presidente – Gerardo Morales vice",0.753,0.685,0.187,0.301
"P42","No sabe",0.206,0.253,0.299,0.428
"P43","Sergio Massa presidente – Wado de Pedro vice por el Frente de Todos",0.052,0.058,0.435,0.172
"P43","Horacio Rodríguez Larreta presidente – Gerardo Morales vice",0.724,0.695,0.183,0.319
"P43","No sabe",0.224,0.247,0.382,0.509
"P44","Mauricio Macri – María Eugenia Vidal",0.707,0.656,0.226,0.318
"P44","Sergio Massa – Wado de Pedro",0.116,0.172,0.417,0.195
"P44","No sabe",0.177,0.172,0.357,0.487
"P45","Sergio Massa – Wado de Pedro",0.138,0.116,0.414,0.215
"P45","Javier Milei – José Luis Espert",0.498,0.483,0.301,0.333
"P45","No sabe",0.364,0.401,0.285,0.452
"P46","Horacio Rodríguez Larreta – Gerardo Morales",0.509,0.417,0.173,0.253
