"var","categoria","1","2","3","4","5","6","7","8","9"
"P04","Tengo trabajo estable",0.425,0.443,0.506,0.424,0.443,0.417,0.486,0.424,0.341
"P04","Realizo changas o trabajos de vez en cuando",0.201,0.189,0.233,0.249,0.212,0.183,0.178,0.162,0.255
"P04","No tengo trabajo",0.196,0.214,0.15,0.134,0.16,0.223,0.16,0.219,0.221
"P04","Soy jubilado o pensionado",0.178,0.154,0.111,0.193,0.185,0.177,0.176,0.195,0.183
"P05","1",0.273,0.294,0.177,0.142,0.29,0.23,0.196,0.226,0.393
"P05","2",0.067,0.134,0.101,0.119,0.08,0.088,0.071,0.106,0.071
"P05","3",0.04,0.083,0.142,0.097,0.086,0.091,0.214,0.112,0.06
"P05","4",0.057,0.108,0.137,0.183,0.085,0.133,0.118,0.151,0.063
"P05","5",0.149,0.157,0.207,0.229,0.299,0.196,0.238,0.234,0.162
"P05","6",0.039,0.042,0.074,0.071,0.034,0.09,0.043,0.037,0.031
"P05","7",0.096,0.076,0.124,0.125,0.031,0.064,0.089,0.062,0.024
"P05","8",0.059,0.035,0.028,0.02,0.023,0.026,0.004,0.038,0.032
"P05","9",0.22,0.071,0.01,0.014,0.072,0.082,0.027,0.034,0.164
"P06","1",0.438,0.167,0.07,0.126,0.107,0.064,0.045,0.061,0.256
"P06","2",0.048,0.31,0.021,0.032,0.027,0.023,0.02,0.033,0.043
"P06","3",0.048,0.071,0.236,0.054,0.028,0.064,0.026,0.03,0.03
"P06","4",0.044,0.061,0.05,0.3,0.021,0.079,0.037,0.046,0.032
"P06","5",0.152,0.139,0.191,0.148,0.463,0.243,0.224,0.258,0.155
"P06","6",0.024,0.038,0.136,0.042,0.034,0.221,0.067,0.046,0.03
"P06","7",0.036,0.052,0.138,0.063,0.075,0.078,0.316,0.106,0.039
"P06","8",0.028,0.062,0.069,0.133,0.052,0.131,0.112,0.284,0.047
"P06","9",0.182,0.1,0.089,0.102,0.193,0.097,0.153,0.136,0.368
"P09","Del Frente de Todos y el peronismo",0.464,0.375,0.241,0.276,0.227,0.194,0.165,0.152,0.229
"P09","De Cambiemos",0.21,0.24,0.327,0.235,0.354,0.4,0.413,0.354,0.347
"P09","De los Liberales libertarios",0.095,0.122,0.239,0.319,0.202,0.19,0.251,0.26,0.201
"P09","De la Izquierda",0.056,0.036,0.032,0.005,0.036,0.031,0.011,0.014,0.017
"P09","No sabe",0.175,0.227,0.161,0.165,0.181,0.185,0.16,0.22,0.206
"P10","A Alberto Fernández",0.212,0.283,0.295,0.091,0.217,0.268,0.092,0.044,0.397
"P10","A Sergio Massa",0.178,0.221,0.18,0.177,0.207,0.067,0.24,0.106,0.202
"P10","A algún candidato del peronismo",0.131,0.135,0.191,0.208,0.284,0.498,0.461,0.603,0.196
"P10","A algún candidato del kirchnerismo",0.479,0.361,0.334,0.524,0.292,0.167,0.207,0.247,0.205
"P11","A Alberto Fernández",0.125,0.203,0.086,0.015,0.158,0.344,0.021,0.105,0.308
"P11","A Sergio Massa",0.105,0.213,0.137,0.13,0.197,0.282,0.21,0.079,0.146
"P11","A algún candidato del peronismo",0.086,0.042,0.135,0.199,0.215,0.195,0.515,0.467,0.18
"P11","A Cristina Fernández de Kirchner",0.684,0.542,0.642,0.656,0.43,0.179,0.254,0.349,0.366
"P12","A Horacio Rodriguez Larreta",0.297,0.328,0.358,0.22,0.231,0.315,0.272,0.149,0.227
"P12","A Mauricio Macri",0.29,0.391,0.217,0.27,0.352,0.254,0.317,0.356,0.41
"P12","A Patricia Bullrich",0.216,0.204,0.348,0.334,0.31,0.33,0.313,0.361,0.291
"P12","A Facundo Manes",0.135,0.049,0.077,0.121,0.061,0.045,0.057,0.107,0.042
"P12","A Gerardo Morales",0.062,0.028,0,0.055,0.046,0.056,0.041,0.027,0.03
"P13","Seguro lo votaria",0.201,0.188,0.082,0.106,0.152,0.196,0.167,0.136,0.244
"P13","Quizás lo votaría",0.259,0.361,0.289,0.397,0.436,0.302,0.406,0.366,0.341
"P13","Nunca lo votaría",0.54,0.451,0.629,0.497,0.412,0.502,0.427,0.498,0.415
"P14","Lo votaría",0.132,0.198,0.209,0.147,0.212,0.247,0.296,0.253,0.304
"P14","Puede que lo vote",0.127,0.198,0.29,0.25,0.254,0.266,0.316,0.334,0.199
"P14","Nunca lo votaría",0.64,0.495,0.38,0.465,0.421,0.375,0.33,0.33,0.388
"P14","No sabe",0.101,0.109,0.121,0.138,0.113,0.112,0.058,0.083,0.109
"P15","Lo votaría",0.165,0.13,0.099,0.083,0.105,0.07,0.107,0.056,0.125
"P15","Puede que lo vote",0.273,0.26,0.2,0.229,0.161,0.156,0.159,0.168,0.142
"P15","Nunca lo votaría",0.449,0.5,0.64,0.59,0.624,0.692,0.665,0.694,0.621
"P15","No sabe",0.113,0.11,0.061,0.098,0.11,0.082,0.069,0.082,0.112
"P16","Lo votaría",0.174,0.13,0.101,0.059,0.088,0.054,0.041,0.023,0.128
"P16","Puede que lo vote",0.242,0.195,0.221,0.161,0.134,0.085,0.085,0.079,0.089
"P16","Nunca lo votaría",0.487,0.558,0.652,0.689,0.696,0.81,0.832,0.824,0.702
"P16","No sabe",0.097,0.117,0.026,0.091,0.082,0.051,0.042,0.074,0.081
"P17","La votaría",0.474,0.323,0.255,0.193,0.164,0.102,0.071,0.093,0.194
"P17","Puede que la vote",0.091,0.135,0.065,0.035,0.075,0.033,0.043,0.055,0.057
"P17","Nunca la votaría",0.388,0.488,0.63,0.686,0.705,0.819,0.869,0.823,0.69
"P17","No sabe",0.047,0.054,0.05,0.086,0.056,0.046,0.017,0.029,0.059
"P18","Lo votaría",0.121,0.166,0.127,0.125,0.163,0.176,0.236,0.151,0.173
"P18","Puede que lo vote",0.159,0.166,0.281,0.269,0.288,0.32,0.317,0.313,0.256
"P18","Nunca lo votaría",0.629,0.512,0.514,0.482,0.45,0.406,0.418,0.45,0.447
"P18","No sabe",0.091,0.156,0.078,0.124,0.099,0.098,0.029,0.086,0.124
"P19","Lo votaría",0.061,0.079,0.043,0.043,0.095,0.067,0.075,0.122,0.071
"P19","Puede que lo vote",0.185,0.192,0.379,0.274,0.231,0.25,0.285,0.315,0.196
"P19","Nunca lo votaría",0.607,0.491,0.471,0.489,0.51,0.506,0.538,0.448,0.56
"P19","No sabe",0.147,0.238,0.107,0.194,0.164,0.177,0.102,0.115,0.173
"P20","La votaría",0.136,0.149,0.216,0.204,0.303,0.3,0.372,0.324,0.304
"P20","Puede que la vote",0.12,0.211,0.242,0.293,0.227,0.238,0.304,0.303,0.204
"P20","Nunca la votaría",0.669,0.468,0.477,0.398,0.393,0.388,0.27,0.304,0.379
"P20","No sabe",0.075,0.172,0.065,0.105,0.077,0.074,0.054,0.069,0.113
"P21","Lo votaría",0.132,0.148,0.212,0.242,0.254,0.221,0.261,0.298,0.261
"P21","Puede que lo vote",0.111,0.186,0.182,0.203,0.215,0.255,0.312,0.272,0.21
"P21","Nunca lo votaría",0.688,0.551,0.542,0.435,0.447,0.462,0.388,0.372,0.419
"P21","No sabe",0.069,0.115,0.064,0.12,0.084,0.062,0.039,0.058,0.11
"P22","La votaría",0.084,0.112,0.128,0.125,0.155,0.121,0.165,0.194,0.161
