"var","categoria","Lo votaría","Puede que lo vote","Nunca lo votaría","No sabe"
"P05","Mucho",0.412,0.342,0.412,0.235
"P05","Bastante",0.289,0.389,0.374,0.26
"P05","Poco",0.211,0.245,0.133,0.344
"P05","Nada",0.08,0.012,0.063,0.121
"P05","No sabe",0.008,0.012,0.018,0.04
"P06","Siempre",0.286,0.152,0.193,0.247
"P06","Casi siempre",0.35,0.283,0.397,0.228
"P06","Casi nunca",0.208,0.369,0.29,0.292
"P06","Nunca, pero esta es una excepción",0.156,0.196,0.12,0.233
"P10","Unión por la Patria",0.058,0.125,0.557,0.028
"P10","Juntos por el Cambio",0.872,0.192,0.037,0.159
"P10","De los Liberales libertarios",0.034,0.493,0.212,0.158
"P10","De la Izquierda",0.025,0.039,0.032,0.037
"P10","Hacemos por nuestro país",0.009,0.041,0.014,0.031
"P10","En blanco",0,0.077,0.08,0.081
"P10","No sabe",0.002,0.033,0.068,0.506
"P13","Sergio Massa a presidente, Axel Kicillof a gobernador y Gustavo Menéndez a intendente por Unión por la Patria.",0.06,0.142,0.583,0.39
"P13","Patricia Bullrich a presidenta, Néstor Grindetti a gobernador y David Zencich a intendente por Juntos por el Cambio",0.821,0.161,0.02,0.102
"P13","Javier Milei a presidente, Carolina Piparo a gobernadora  y Eduardo Varela a intendente por la Libertad Avanza",0.082,0.507,0.253,0.118
"P13","Raul Othacehé a intendente por el frente vecinal crecer",0.009,0,0.015,0.007
"P13","Los candidatos a presidente, gobernador e intendente de la Izquierda",0,0.025,0.041,0
"P13","Juan Schiaretti a presidente por Hacemos por Nuestro Pais",0.002,0.117,0.029,0.004
"P13","En blanco",0,0.007,0.019,0.024
"P13","No sabe",0.026,0.041,0.04,0.355
"P16","Si",0.324,0.47,0.35,0.552
"P16","No",0.676,0.53,0.65,0.448
"P17","Sergio Massa a presidente por Unión por la Patria.",0.187,0.096,0.537,0.387
"P17","Patricia Bullrich a presidenta por Juntos por el Cambio",0.469,0.169,0.072,0.205
"P17","Javier Milei a presidente por la Libertad Avanza",0.294,0.661,0.262,0.049
"P17","Los candidatos a presidente de la Izquierda",0,0,0.05,0
"P17","Juan Schiaretti a presidente por Hacemos por Nuestro Pais",0.05,0,0.021,0.065
"P17","En blanco",0,0,0.053,0.007
"P17","No sabe",0,0.074,0.005,0.287
"P20","Axel Kicillof a gobernador por Unión por la Patria.",0.06,0.188,0.68,0.509
"P20","Néstor Grindetti a gobernador por Juntos por el Cambio",0.715,0.369,0.083,0.034
"P20","Carolina Piparo a gobernadora por la Libertad Avanza",0.134,0.362,0.146,0.165
"P20","El candidato a gobernador de la Izquierda",0.071,0,0.024,0
"P20","En blanco",0,0.015,0.011,0.009
"P20","No sabe",0.02,0.066,0.056,0.283
"P23","Gustavo Menéndez a intendente por Unión por la Patria.",0.213,0.089,0.336,0.111
"P23","Zencich a intendente por Juntos por el Cambio",0.565,0.303,0.107,0.019
"P23","Eduardo Varela a intendente por la Libertad Avanza",0.042,0.379,0.136,0.104
"P23","Raul Othacehé a intendente por el frente vecinal crecer",0.112,0.084,0.091,0.064
"P23","El candidato a intendente de la Izquierda",0.031,0,0.182,0.406
"P23","En blanco",0.009,0.075,0.073,0.007
"P23","No sabe",0.028,0.07,0.075,0.289
"P26","Totalmente seguro.",0.619,0.663,0.726,0.399
"P26","Bastante seguro",0.286,0.053,0.175,0.174
"P26","Algo seguro",0.064,0.098,0.056,0.14
"P26","Para nada seguro",0.031,0.186,0.043,0.287
"P27","Tiene Decidido que va a ir a votar.",0.878,0.896,0.928,0.917
"P27","Tiene dudas sobre si va a ir a  votar",0.044,0.087,0.059,0.04
"P27","Tiene Decidido que no va a ir a votar",0.078,0.017,0.013,0.043
"P28","Con políticas de shock, mano dura y castigando a los corruptos y ladrones",0.641,0.543,0.329,0.436
"P28","Con políticas muy estudiadas y progresivas  para que las transformaciones de fondo necesarias se puedan realizar",0.223,0.228,0.082,0.337
"P28","Con políticas de desarrollo que permitan el crecimiento con inclusión social",0.095,0.143,0.326,0.057
"P28","Con políticas que limiten los privilegios de los que más tienen y favorezcan a los sectores más vulnerables",0.009,0.043,0.092,0
"P28","Con políticas revolucionarias que permitan la transformación igualitaria de la sociedad apoyándose en las mayorías populares",0.012,0.006,0.098,0.098
"P28","No sabe",0.02,0.037,0.073,0.072
"P29","No estaba enterado del tema",0.052,0.055,0.069,0.299
"P29","Un tema de la vida privada de él",0.045,0.073,0.132,0.082
"P29","Un hecho vergonzoso de exclusiva responsabilidad de él",0.109,0.125,0.38,0.205
"P29","Un hecho vergonzoso del cual también es responsable el gobernador Kicillof",0.403,0.314,0.16,0.128
"P29","Un hecho vergonzoso que muestran como son los dirigentes que apoyan a Sergio Massa",0.366,0.393,0.207,0.141
"P29","No sabe",0.025,0.04,0.052,0.145
"P30","Si",0.842,0.89,0.868,0.691
"P30","No",0.158,0.11,0.132,0.309
"P31","Sergio Massa",0.136,0.158,0.489,0.345
"P31","Patria Bullrich",0.543,0.225,0.013,0.181
"P31","Javier Milei",0.147,0.462,0.25,0.214
"P31","Myriam Bregman",0.097,0.045,0.216,0.191
"P31","Juan Schiaretti",0.077,0.11,0.032,0.069
"P32","Ha aumentado significativamente",0.09,0.11,0.124,0.133
"P32","Ha aumentado ligeramente",0.169,0.166,0.258,0.053
"P32","Se mantiene igual",0.203,0.176,0.275,0.381
"P32","Ha disminuido ligeramente",0.292,0.257,0.166,0.156
"P32","Ha disminuido significativamente",0.246,0.291,0.177,0.277
"P33","No, ninguna dificultad",0.111,0.111,0.274,0.146
"P33","Alguna dificultad ocasional",0.48,0.34,0.349,0.376
"P33","Sí, dificultades frecuentes",0.409,0.549,0.377,0.478
"P34","Sí, absolutamente",0.328,0.22,0.572,0.563
"P34","Sí, en cierta medida",0.318,0.352,0.264,0.375
"P34","No, en absoluto",0.354,0.428,0.164,0.062
"P35","Reducir la inflación",0.294,0.259,0.403,0.439
"P35","Implementar reformas fiscales",0.112,0.14,0.065,0.1
"P35","Establecer políticas de control de precios",0.051,0.073,0.235,0.157
"P35","Reducir el gasto público",0.48,0.51,0.234,0.173
"P35","Estimular la inversión extranjera",0.063,0.008,0.035,0.023
"P35","Aumentar los subsidios a los servicios públicos",0,0.01,0.028,0.108
"P36","Muy positiva",0.049,0.164,0.236,0.071
"P36","Positiva",0.153,0.149,0.227,0.124
"P36","Neutral",0.349,0.334,0.196,0.175
"P36","Algo negativa",0.115,0.085,0.078,0.042
"P36","Negativa",0.108,0.13,0.044,0.172
"P36","No sabe",0.226,0.138,0.219,0.416
"P37","Muy positiva",0.214,0.24,0.492,0.346
"P37","Positiva",0.238,0.24,0.212,0.188
"P37","Neutral",0.318,0.206,0.18,0.061
"P37","Algo negativa",0.06,0.072,0.027,0.158
"P37","Negativa",0.157,0.219,0.044,0
"P37","No sabe",0.013,0.023,0.045,0.247
"P38","Muy positiva",0.132,0.036,0.319,0.159
"P38","Positiva",0.111,0.122,0.277,0.135
"P38","Neutral",0.25,0.332,0.24,0.18
"P38","Algo negativa",0.118,0.133,0.063,0.212
"P38","Negativa",0.29,0.298,0.029,0.108
"P38","No sabe",0.099,0.079,0.072,0.206
"P39","Muy positiva",0.192,0.329,0.583,0.139
"P39","Positiva",0.144,0.303,0.211,0.331
"P39","Neutral",0.39,0.194,0.151,0.247
"P39","Algo negativa",0.062,0.029,0.013,0.195
"P39","Negativa",0.19,0.09,0.025,0
"P39","No sabe",0.022,0.055,0.017,0.088
"P40","Muy positiva",0.255,0.268,0.467,0.288
"P40","Positiva",0.201,0.315,0.213,0.134
"P40","Neutral",0.246,0.265,0.177,0.171
"P40","Algo negativa",0.028,0.006,0.059,0.059
"P40","Negativa",0.152,0.12,0.03,0.057
"P40","No sabe",0.118,0.026,0.054,0.291
"P41","Lo votaría",0.123,0.108,0.494,0.158
"P41","Puede que lo vote",0.034,0.137,0.089,0.081
"P41","Nunca lo votaría",0.834,0.748,0.378,0.17
"P41","No sabe",0.009,0.007,0.039,0.591
"P43","Lo votaría",0.091,0.458,0.236,0.119
"P43","Puede que lo vote",0.121,0.251,0.044,0.048
"P43","Nunca lo votaría",0.755,0.28,0.691,0.55
"P43","No sabe",0.033,0.011,0.029,0.283
"P44","Lo votaría",0.186,0.063,0.109,0.049
"P44","Puede que lo vote",0.136,0.141,0.099,0.066
"P44","Nunca lo votaría",0.626,0.758,0.714,0.311
"P44","No sabe",0.052,0.038,0.078,0.574
"P45","Si",0.395,0.4,0.381,0.339
"P45","No",0.605,0.6,0.619,0.661
"PRESIDENTE","Sergio Massa a presidente por Unión por la Patria.",0.098,0.148,0.593,0.364
"PRESIDENTE","Patricia Bullrich a presidenta por Juntos por el Cambio",0.755,0.146,0.039,0.181
"PRESIDENTE","Javier Milei a presidente por la Libertad Avanza",0.135,0.637,0.248,0.145
"PRESIDENTE","Los candidatos a presidente de la Izquierda",0,0,0.045,0
"PRESIDENTE","Juan Schiaretti a presidente por Hacemos por Nuestro Pais",0.012,0.042,0.029,0.021
"PRESIDENTE","En blanco",0,0,0.02,0.024
"PRESIDENTE","No sabe",0,0.027,0.026,0.265
"GOBERNADOR","Axel Kicillof a gobernador por Unión por la Patria.",0.043,0.184,0.638,0.435
"GOBERNADOR","Néstor Grindetti a gobernador por Juntos por el Cambio",0.812,0.254,0.048,0.073
"GOBERNADOR","Carolina Piparo a gobernadora por la Libertad Avanza",0.103,0.489,0.209,0.208
"GOBERNADOR","El candidato a gobernador de la Izquierda",0.035,0,0.037,0
"GOBERNADOR","En blanco",0,0.049,0.028,0.023
"GOBERNADOR","No sabe",0.007,0.024,0.04,0.261
"INTENDENTE","Gustavo Menéndez a intendente por Unión por la Patria.",0.083,0.117,0.509,0.223
"INTENDENTE","Zencich a intendente por Juntos por el Cambio",0.767,0.239,0.05,0.063
"INTENDENTE","Eduardo Varela a intendente por la Libertad Avanza",0.076,0.506,0.207,0.159
"INTENDENTE","Raul Othacehé a intendente por el frente vecinal crecer",0.046,0.037,0.043,0.053
"INTENDENTE","El candidato a intendente de la Izquierda",0.016,0,0.089,0.216
"INTENDENTE","En blanco",0.003,0.067,0.049,0.023
"INTENDENTE","No sabe",0.009,0.034,0.053,0.263
"CORTA_PRESIDENTE","Si",0.133,0.176,0.071,0.148
"CORTA_PRESIDENTE","No",0.867,0.824,0.929,0.852
"CORTA_GOBERNADOR","Si",0.125,0.211,0.114,0.155
"CORTA_GOBERNADOR","No",0.875,0.789,0.886,0.845
"CORTA_INTENDENTE","Si",0.126,0.33,0.205,0.332
"CORTA_INTENDENTE","No",0.874,0.67,0.795,0.668
"P13_imputada","Sergio Massa a presidente, Axel Kicillof a gobernador y Gustavo Menéndez a intendente por Unión por la Patria.",0.06,0.169,0.607,0.549
"P13_imputada","Patricia Bullrich a presidenta, Néstor Grindetti a gobernador y David Zencich a intendente por Juntos por el Cambio",0.835,0.174,0.031,0.158
"P13_imputada","Javier Milei a presidente, Carolina Piparo a gobernadora  y Eduardo Varela a intendente por la Libertad Avanza",0.094,0.508,0.258,0.165
"P13_imputada","Raul Othacehé a intendente por el frente vecinal crecer",0.009,0,0.015,0.007
"P13_imputada","Los candidatos a presidente, gobernador e intendente de la Izquierda",0,0.025,0.041,0.003
"P13_imputada","Juan Schiaretti a presidente por Hacemos por Nuestro Pais",0.002,0.117,0.029,0.004
"P13_imputada","En blanco",0,0.007,0.019,0.114
"P17_imputada","Sergio Massa a presidente por Unión por la Patria.",0.187,0.135,0.542,0.591
"P17_imputada","Patricia Bullrich a presidenta por Juntos por el Cambio",0.469,0.204,0.072,0.213
"P17_imputada","Javier Milei a presidente por la Libertad Avanza",0.294,0.661,0.262,0.072
"P17_imputada","Los candidatos a presidente de la Izquierda",0,0,0.05,0
"P17_imputada","Juan Schiaretti a presidente por Hacemos por Nuestro Pais",0.05,0,0.021,0.117
"P17_imputada","En blanco",0,0,0.053,0.007
"P20_imputada","Axel Kicillof a gobernador por Unión por la Patria.",0.06,0.227,0.68,0.564
"P20_imputada","Néstor Grindetti a gobernador por Juntos por el Cambio",0.735,0.396,0.093,0.058
"P20_imputada","Carolina Piparo a gobernadora por la Libertad Avanza",0.134,0.362,0.15,0.165
"P20_imputada","El candidato a gobernador de la Izquierda",0.071,0,0.024,0
"P20_imputada","En blanco",0,0.015,0.053,0.213
"P23_imputada","Gustavo Menéndez a intendente por Unión por la Patria.",0.213,0.104,0.338,0.347
"P23_imputada","Zencich a intendente por Juntos por el Cambio",0.588,0.33,0.108,0.019
"P23_imputada","Eduardo Varela a intendente por la Libertad Avanza",0.047,0.399,0.184,0.104
"P23_imputada","Raul Othacehé a intendente por el frente vecinal crecer",0.112,0.084,0.104,0.076
"P23_imputada","El candidato a intendente de la Izquierda",0.031,0,0.186,0.406
"P23_imputada","En blanco",0.009,0.083,0.08,0.048
"PRESIDENTE_imputada","Sergio Massa a presidente por Unión por la Patria.",0.098,0.159,0.615,0.512
"PRESIDENTE_imputada","Patricia Bullrich a presidenta por Juntos por el Cambio",0.755,0.162,0.039,0.204
"PRESIDENTE_imputada","Javier Milei a presidente por la Libertad Avanza",0.135,0.637,0.252,0.192
"PRESIDENTE_imputada","Los candidatos a presidente de la Izquierda",0,0,0.045,0.003
"PRESIDENTE_imputada","Juan Schiaretti a presidente por Hacemos por Nuestro Pais",0.012,0.042,0.029,0.065
"PRESIDENTE_imputada","En blanco",0,0,0.02,0.024
"GOBERNADOR_imputada","Axel Kicillof a gobernador por Unión por la Patria.",0.043,0.195,0.659,0.518
"GOBERNADOR_imputada","Néstor Grindetti a gobernador por Juntos por el Cambio",0.819,0.267,0.052,0.116
"GOBERNADOR_imputada","Carolina Piparo a gobernadora por la Libertad Avanza",0.103,0.489,0.214,0.231
"GOBERNADOR_imputada","El candidato a gobernador de la Izquierda",0.035,0,0.036,0.004
"GOBERNADOR_imputada","En blanco",0,0.049,0.039,0.131
"INTENDENTE_imputada","Gustavo Menéndez a intendente por Unión por la Patria.",0.083,0.124,0.53,0.399
"INTENDENTE_imputada","Zencich a intendente por Juntos por el Cambio",0.775,0.251,0.051,0.083
"INTENDENTE_imputada","Eduardo Varela a intendente por la Libertad Avanza",0.077,0.517,0.231,0.181
"INTENDENTE_imputada","Raul Othacehé a intendente por el frente vecinal crecer",0.046,0.037,0.046,0.059
"INTENDENTE_imputada","El candidato a intendente de la Izquierda",0.016,0,0.09,0.219
"INTENDENTE_imputada","En blanco",0.003,0.071,0.052,0.059
