"var","categoria","Lo votaría","Puede que lo vote","Nunca lo votaría","No sabe"
"P05","Mucho",0.409,0.425,0.394,0.18
"P05","Bastante",0.347,0.321,0.352,0.327
"P05","Poco",0.211,0.202,0.157,0.205
"P05","Nada",0.013,0.026,0.083,0.269
"P05","No sabe",0.02,0.026,0.014,0.019
"P06","Siempre",0.244,0.128,0.223,0.069
"P06","Casi siempre",0.394,0.342,0.345,0.257
"P06","Casi nunca",0.287,0.411,0.248,0.4
"P06","Nunca, pero esta es una excepción",0.075,0.119,0.184,0.274
"P10","Unión por la Patria",0.795,0.48,0.056,0.246
"P10","Juntos por el Cambio",0.074,0.09,0.337,0.153
"P10","De los Liberales libertarios",0.007,0.055,0.407,0.074
"P10","De la Izquierda",0.008,0.103,0.034,0.048
"P10","Hacemos por nuestro país",0.001,0.07,0.021,0.016
"P10","En blanco",0.048,0.048,0.087,0.051
"P10","No sabe",0.067,0.154,0.058,0.412
"P13","Sergio Massa a presidente, Axel Kicillof a gobernador y Gustavo Menéndez a intendente por Unión por la Patria.",0.923,0.498,0.032,0.479
"P13","Patricia Bullrich a presidenta, Néstor Grindetti a gobernador y David Zencich a intendente por Juntos por el Cambio",0.024,0.165,0.315,0.077
"P13","Javier Milei a presidente, Carolina Piparo a gobernadora  y Eduardo Varela a intendente por la Libertad Avanza",0.03,0.037,0.465,0.039
"P13","Raul Othacehé a intendente por el frente vecinal crecer",0.01,0.009,0.01,0.026
"P13","Los candidatos a presidente, gobernador e intendente de la Izquierda",0.005,0.051,0.047,0.004
"P13","Juan Schiaretti a presidente por Hacemos por Nuestro Pais",0,0.03,0.057,0.016
"P13","En blanco",0,0,0.028,0.023
"P13","No sabe",0.008,0.21,0.046,0.336
"P16","Si",0.282,0.701,0.357,0.585
"P16","No",0.718,0.299,0.643,0.415
"P17","Sergio Massa a presidente por Unión por la Patria.",0.876,0.609,0.109,0.364
"P17","Patricia Bullrich a presidenta por Juntos por el Cambio",0.043,0.094,0.235,0.248
"P17","Javier Milei a presidente por la Libertad Avanza",0.052,0.119,0.529,0
"P17","Los candidatos a presidente de la Izquierda",0.018,0.078,0.027,0
"P17","Juan Schiaretti a presidente por Hacemos por Nuestro Pais",0,0.059,0.026,0.074
"P17","En blanco",0,0,0.066,0
"P17","No sabe",0.011,0.041,0.008,0.314
"P20","Axel Kicillof a gobernador por Unión por la Patria.",0.816,0.893,0.217,0.457
"P20","Néstor Grindetti a gobernador por Juntos por el Cambio",0.074,0.035,0.386,0.045
"P20","Carolina Piparo a gobernadora por la Libertad Avanza",0.07,0.034,0.266,0.174
"P20","El candidato a gobernador de la Izquierda",0.03,0.007,0.036,0
"P20","En blanco",0,0,0.017,0.01
"P20","No sabe",0.01,0.031,0.078,0.314
"P23","Gustavo Menéndez a intendente por Unión por la Patria.",0.625,0.155,0.153,0.01
"P23","Zencich a intendente por Juntos por el Cambio",0.036,0.094,0.348,0.031
"P23","Eduardo Varela a intendente por la Libertad Avanza",0.011,0.133,0.23,0.094
"P23","Raul Othacehé a intendente por el frente vecinal crecer",0.081,0.023,0.12,0.066
"P23","El candidato a intendente de la Izquierda",0.157,0.332,0.046,0.471
"P23","En blanco",0.066,0.056,0.06,0
"P23","No sabe",0.024,0.207,0.043,0.328
"P26","Totalmente seguro.",0.765,0.645,0.67,0.283
"P26","Bastante seguro",0.151,0.115,0.222,0.144
"P26","Algo seguro",0.048,0.145,0.029,0.305
"P26","Para nada seguro",0.036,0.095,0.079,0.268
"P27","Tiene Decidido que va a ir a votar.",0.958,0.957,0.879,0.894
"P27","Tiene dudas sobre si va a ir a  votar",0.008,0.043,0.097,0.055
"P27","Tiene Decidido que no va a ir a votar",0.034,0,0.024,0.051
"P28","Con políticas de shock, mano dura y castigando a los corruptos y ladrones",0.132,0.173,0.701,0.271
"P28","Con políticas muy estudiadas y progresivas  para que las transformaciones de fondo necesarias se puedan realizar",0.103,0.272,0.118,0.383
"P28","Con políticas de desarrollo que permitan el crecimiento con inclusión social",0.481,0.372,0.069,0.039
"P28","Con políticas que limiten los privilegios de los que más tienen y favorezcan a los sectores más vulnerables",0.138,0.11,0.009,0.004
"P28","Con políticas revolucionarias que permitan la transformación igualitaria de la sociedad apoyándose en las mayorías populares",0.085,0.047,0.063,0.109
"P28","No sabe",0.061,0.026,0.04,0.194
"P29","No estaba enterado del tema",0.08,0.031,0.066,0.316
"P29","Un tema de la vida privada de él",0.194,0.123,0.045,0.053
"P29","Un hecho vergonzoso de exclusiva responsabilidad de él",0.584,0.386,0.066,0.207
"P29","Un hecho vergonzoso del cual también es responsable el gobernador Kicillof",0.028,0.303,0.354,0.125
"P29","Un hecho vergonzoso que muestran como son los dirigentes que apoyan a Sergio Massa",0.022,0.135,0.454,0.142
"P29","No sabe",0.092,0.022,0.015,0.157
"P30","Si",0.878,0.767,0.873,0.649
"P30","No",0.122,0.233,0.127,0.351
"P31","Sergio Massa",0.727,0.338,0.111,0.457
"P31","Patria Bullrich",0.02,0.208,0.226,0.122
"P31","Javier Milei",0.012,0.066,0.485,0.145
"P31","Myriam Bregman",0.225,0.364,0.095,0.223
"P31","Juan Schiaretti",0.016,0.024,0.083,0.053
"P32","Ha aumentado significativamente",0.241,0.091,0.049,0.021
"P32","Ha aumentado ligeramente",0.302,0.326,0.148,0.064
"P32","Se mantiene igual",0.259,0.261,0.225,0.49
"P32","Ha disminuido ligeramente",0.106,0.229,0.278,0.084
"P32","Ha disminuido significativamente",0.092,0.093,0.3,0.341
"P33","No, ninguna dificultad",0.392,0.104,0.112,0.168
"P33","Alguna dificultad ocasional",0.376,0.285,0.383,0.382
"P33","Sí, dificultades frecuentes",0.232,0.611,0.505,0.45
"P34","Sí, absolutamente",0.735,0.541,0.285,0.594
"P34","Sí, en cierta medida",0.253,0.354,0.3,0.361
"P34","No, en absoluto",0.012,0.105,0.415,0.045
"P35","Reducir la inflación",0.436,0.439,0.281,0.544
"P35","Implementar reformas fiscales",0.113,0.1,0.051,0.123
"P35","Establecer políticas de control de precios",0.351,0.223,0.058,0.09
"P35","Reducir el gasto público",0.061,0.066,0.555,0.109
"P35","Estimular la inversión extranjera",0.022,0.172,0.028,0.004
"P35","Aumentar los subsidios a los servicios públicos",0.017,0,0.027,0.13
"P36","Muy positiva",0.304,0.104,0.119,0.08
"P36","Positiva",0.274,0.273,0.136,0.116
"P36","Neutral",0.147,0.264,0.281,0.295
"P36","Algo negativa",0.016,0,0.161,0
"P36","Negativa",0.019,0,0.106,0.233
"P36","No sabe",0.24,0.359,0.197,0.276
"P37","Muy positiva",0.668,0.493,0.222,0.216
"P37","Positiva",0.21,0.351,0.162,0.385
"P37","Neutral",0.036,0.119,0.353,0.065
"P37","Algo negativa",0.017,0,0.087,0.049
"P37","Negativa",0.011,0.031,0.149,0
"P37","No sabe",0.058,0.006,0.027,0.285
"P38","Muy positiva",0.42,0.354,0.13,0.016
"P38","Positiva",0.349,0.207,0.145,0.08
"P38","Neutral",0.115,0.292,0.306,0.397
"P38","Algo negativa",0.002,0.044,0.152,0.217
"P38","Negativa",0.005,0.055,0.194,0.13
"P38","No sabe",0.109,0.048,0.073,0.16
"P39","Muy positiva",0.681,0.492,0.333,0.031
"P39","Positiva",0.21,0.276,0.207,0.302
"P39","Neutral",0.066,0.19,0.281,0.382
"P39","Algo negativa",0.005,0.016,0.052,0.161
"P39","Negativa",0,0,0.106,0.076
"P39","No sabe",0.038,0.026,0.021,0.048
"P40","Muy positiva",0.595,0.447,0.27,0.169
"P40","Positiva",0.246,0.403,0.171,0.122
"P40","Neutral",0.051,0.043,0.329,0.234
"P40","Algo negativa",0.013,0,0.057,0.181
"P40","Negativa",0.037,0.066,0.092,0.007
"P40","No sabe",0.058,0.041,0.081,0.287
"P42","Lo votaría",0.058,0.068,0.297,0.017
"P42","Puede que lo vote",0.031,0.168,0.163,0.007
"P42","Nunca lo votaría",0.862,0.657,0.5,0.268
"P42","No sabe",0.049,0.107,0.04,0.708
"P43","Lo votaría",0.01,0.051,0.448,0.04
"P43","Puede que lo vote",0.014,0.224,0.115,0.008
